,ticker,close,ret3y,sma200_rising,strong,hi252,dd,fresh,r5,spy5,x5,r20,spy20,x20,r60,spy60,x60,r120,spy120,x120,r250,spy250,x250,worst60
2018-07-19,AA,41.56,0.6955929271417265,True,True,62.35,-0.33344025661587806,False,0.030317613089509088,0.011928571428571288,0.0183890416609378,-0.0026467757459095465,0.014499999999999957,-0.017146775745909504,-0.1417228103946102,-0.014464285714285707,-0.1272585246803245,-0.30269489894128976,-0.0754285714285714,-0.22726632751271836,-0.43671799807507217,0.06725000000000003,-0.5039679980750722,-0.154716073147257
2018-10-12,AA,35.67,0.47995402890204586,True,True,62.35,-0.427906976744186,False,0.08214185590131762,0.00108715346983157,0.08105470243148605,-0.0367255396691899,0.00655915926798345,-0.04328469893717335,-0.1875525651808243,-0.06185903243341184,-0.12569353274741246,-0.16848892626857304,0.046530168508787995,-0.21501909477736103,-0.4594897673114662,0.07367276680558077,-0.533162534117047,-0.29885057471264365
2022-04-22,AA,67.37,1.3958036984352775,True,True,98.09,-0.31318177184218576,True,0.0063826629063379325,-0.03295465214533855,0.03933731505167648,-0.10093513433278911,-0.08546145901793267,-0.015473675314856439,-0.3311563010241948,-0.07339686414421187,-0.25775943687998293,-0.3932017218346445,-0.14099615059618809,-0.25220557123845644,-0.43357577556776017,-0.032485212656088724,-0.40109056291167144,-0.412720795606353
2022-07-20,AA,45.06,0.9498052790999569,True,True,98.09,-0.5406259557549189,False,0.05969818020417206,0.015882665856068234,0.04381551434810382,0.15357301375943178,0.08075588317248017,0.0728171305869516,-0.09276520195295157,-0.07295387187476243,-0.019811330078189138,0.1757656458055925,-0.01061377510955741,0.18637942091514992,-0.22680869951176208,0.15307647490944087,-0.37988517442120295,-0.25543719485130945
2022-10-13,AA,40.88,1.1324986958789776,True,True,98.09,-0.5832398817412581,False,-0.048189823874755566,-0.0015301800694046408,-0.046659643805350925,0.07216242661448136,0.07847637784517847,-0.006313951230697112,0.29598825831702524,0.0672459491215125,0.22874230919551275,-0.04207436399217235,0.11809711178511884,-0.16017147577729118,-0.34197651663405093,0.18496051588928042,-0.5269370325233314,-0.13405088062622317
2026-08-21,AA,51.85,0.7690208120095532,True,True,84.38,-0.3855178952358378,True,-0.02950819672131144,0.004740636263908415,-0.03424883298521986,,,,,,,,,,,,,-0.05988428158148518
2014-10-10,AAL,30.78,4.907869481765835,True,True,44.88,-0.31417112299465244,False,0.08447043534762844,-0.010863860606696751,0.09533429595432519,0.4035087719298247,0.06717749553899455,0.33633127639083016,0.7222222222222221,0.06177180644484093,0.6604504157773812,0.5620532813515269,0.09074210139603234,0.47131117995549454,0.29109811565951915,0.055998740421958626,0.23509937523756053,-0.08706952566601689
2015-07-01,AAL,38.8,1.9151014274981213,True,True,56.2,-0.309608540925267,False,0.022422680412371276,-0.012530120481927698,0.034952800894298974,0.03788659793814442,0.016000000000000014,0.021886597938144403,0.03711340206185576,-0.07060240963855424,0.10771581170041,0.09278350515463929,-0.028096385542168756,0.12087989069680805,-0.3100515463917526,-0.020722891566265167,-0.2893286548254874,-0.1211340206185566
2015-09-28,AAL,39.08,2.7183634633682208,True,True,56.2,-0.304626334519573,False,0.028403275332650857,0.055635338545822144,-0.027232063213171287,0.1890992835209826,0.10100526567735768,0.08809401784362492,0.0977482088024566,0.08238923461518,0.015358974187276608,0.11233367451381793,0.08861230785596508,0.02372136665785285,-0.09032753326509724,0.14882187117706525,-0.23914940444216248,-0.0424769703172978
2025-03-04,AFRM,57.01,0.4547078336310284,True,True,82.527,-0.3091957783513275,True,-0.17961761094544804,-0.03629996879658848,-0.14331764214885956,-0.20171899666725135,-0.027545678327497103,-0.17417331833975425,-0.08700228030170143,0.022865166591547137,-0.10986744689324857,0.3574811436590073,0.11373643518358012,0.24374470847542717,-0.16102438168742328,0.17936761085878716,-0.34039199254621044,-0.4579722855639361
2025-05-29,AFRM,52.05,1.1227569331158236,True,True,82.527,-0.369297320876804,False,0.0703170028818445,0.005084314888568864,0.06523268799327564,0.307588856868396,0.042132022709939765,0.2654568341584562,0.4868395773294909,0.0888399288195918,0.3979996485098991,0.2620557156580212,0.11868485721549038,0.14337085844253084,0.40249759846301636,0.27887467163799684,0.12362292682501952,-0.02824207492795383
2025-10-16,AFRM,69.07,2.569509043927648,True,True,100.0,-0.3093,True,0.09367308527580742,0.01683216275127153,0.07684092252453589,0.059504850152019895,0.017255994187454604,0.04224885596456529,0.09989865353988714,0.05014834100266419,0.04975031253722295,-0.2973794701027942,0.028487527246306765,-0.32586699734910096,,,,-0.12711741711307367
2026-01-26,AFRM,68.71,4.608979591836734,True,True,100.0,-0.31290000000000007,False,-0.09780235773540957,0.003868751172895646,-0.10167110890830522,-0.30330374035802643,-0.007766373623200984,-0.29553736673482545,-0.030999854460777132,0.026677060326534274,-0.057676914787311406,0.09620142628438355,0.07125431264706306,0.024947113637320495,,,,-0.3873526415368942
2026-04-22,AFRM,66.58,4.784535186794092,True,True,100.0,-0.33420000000000005,False,-0.046560528687293545,0.0005202401541035684,-0.047080768841397114,0.008110543706818962,0.042237876295327714,-0.03412733258850875,0.1312706518474016,0.043418962050589816,0.0878516897968118,,,,,,,-0.10258335836587562
2021-06-04,AMC,479.1,2.2927835051546395,True,True,726.2,-0.34026438997521347,True,0.03109997912753082,0.004046379555134871,0.027053599572395948,0.08453350031308693,0.026313298627543835,0.058220201685543094,-0.0955959089960342,0.0701135825840038,-0.165709491580038,-0.18263410561469418,0.10787979176526252,-0.2905138973799567,-0.7326236693800877,-0.03078561287269299,-0.7018380565073947,-0.39657691504905024
2021-08-30,AMC,433.3,1.2626631853785901,True,True,726.2,-0.4033324153125861,False,0.10385414262635595,-0.0017026734183933634,0.10555681604474931,-0.14631894761135478,-0.04093049996683107,-0.10538844764452371,-0.09623817216708974,0.03529177630851543,-0.13152994847560517,-0.5868912993307178,-0.039802755235167964,-0.5470885440955499,-0.7883683360258481,-0.10375251531300445,-0.6846158207128437,-0.22132471728594516
2021-11-23,AMC,391.6,1.8091822094691534,True,True,726.2,-0.460754613054255,False,-0.27042900919305424,-0.03778380571990003,-0.2326452034731542,-0.26762002042900923,-0.0010679425019757272,-0.2665520779270335,-0.5429009193054137,-0.07253465473418907,-0.47036626457122466,-0.6705822267620021,-0.12787543518656952,-0.5427067915754326,-0.8143513789581205,-0.1572011362908221,-0.6571502426672984,-0.6578140960163432
2022-03-28,AMC,293.3,0.9857819905213272,True,True,726.2,-0.5961167722390526,False,-0.20525059665871126,0.0019521396766906118,-0.20720273633540187,-0.47153085577906584,-0.08731986576297956,-0.3842109900160863,-0.5891578588475963,-0.1707573863262486,-0.4184004725213477,-0.6870098874872145,-0.14774845912570467,-0.5392614283615098,-0.8448687350835322,-0.1303327411111842,-0.714535993972348,-0.6692806000681896
2022-07-01,APA,35.35,0.2901459854014601,True,True,51.95,-0.3195380173243504,True,-0.03224893917963223,0.00784282866435837,-0.0400917678439906,0.01867043847241856,0.07745776938411497,-0.05878733091169641,-0.07553041018387563,-0.04684713041653554,-0.028683279767340086,0.3202263083451202,0.013088867904731849,0.3071374404403884,-0.03338048090523338,0.16273213723638635,-0.19611261814161973,-0.14710042432814718
2022-09-27,APA,32.68,0.29323308270676685,True,True,51.95,-0.3709335899903754,False,0.19828641370869016,0.04015080631845458,0.15813560739023558,0.38310893512851907,0.059276790137046564,0.3238321449914725,0.42809057527539784,0.06288183169134243,0.3652087435840554,0.07221542227662181,0.09777643238483136,-0.025561010108209548,0.25611995104039154,0.17199625736143975,0.08412369367895178,0.006119951040391758
2023-03-10,APA,35.95,2.331788693234477,True,True,51.95,-0.30798845043310874,False,-0.11710709318497925,0.010572413256976887,-0.12767950644195614,0.08734353268428374,0.061413282889792864,0.02593024979449088,-0.07260083449235044,0.10914461921173313,-0.18174545370408357,0.2194714881780251,0.16698193879401924,0.05248954938400585,-0.14297635605006964,0.32600865486771524,-0.4689850109177849,-0.14687065368567453
2023-06-06,APA,33.34,1.5646153846153847,True,True,51.95,-0.3582290664100096,False,0.011097780443911187,0.02016213816788559,-0.009064357723974403,0.009298140371925445,0.02717099268742862,-0.017872852315503174,0.3149370125974804,0.05214587762540024,0.2627911349720802,0.08998200359928021,0.061794734013971064,0.02818726958530915,-0.13137372525494906,0.23446954652711272,-0.3658432717820618,-0.03659268146370742
