,ticker,close,strong,dd,fresh,r5,spy5,x5,r20,spy20,x20,r60,spy60,x60,r120,spy120,x120,r250,spy250,x250,worst60
2017-07-28,SBUX,54.0,True,-0.16756590103283497,True,0.026666666666666616,0.002025029362925812,0.024641637303740804,0.006666666666666599,-0.009517638005751006,0.016184304672417604,0.0050000000000001155,0.0372605402778341,-0.03226054027783398,0.13444444444444437,0.1356769673160263,-0.0012325228715819314,-0.047222222222222165,0.14754363938277093,-0.1947658616049931,-0.026296296296296373
2019-10-02,SBUX,84.32,True,-0.1544324107501004,True,0.01814516129032251,0.011143511768381575,0.007001649521940934,-0.0015417457305502147,0.055821703811705925,-0.05736344954225614,0.04518500948766602,0.12080816496563229,-0.07562315547796628,-0.2195208728652751,-0.14326876345205863,-0.07625210941321647,0.00569259962049351,0.15382212039158505,-0.14812952077109154,-0.039018026565464825
2014-10-10,SCHW,26.23,True,-0.15387096774193543,True,-0.014868471216164747,-0.010863860606696751,-0.004004610609467996,0.08959207014868453,0.06717749553899455,0.022414574609689986,0.09378574151734664,0.06177180644484093,0.03201393507250572,0.14258482653450244,0.09074210139603234,0.0518427251384701,0.08006099885627127,0.055998740421958626,0.024062258434312644,-0.10979794128860076
2015-08-24,SCHW,29.55,True,-0.17273236282194848,True,0.028087986463620984,0.04311345646437981,-0.015025470000758823,-0.04128595600676832,0.023271767810026267,-0.06455772381679459,0.11032148900169214,0.08427440633245387,0.026047082669238275,-0.20203045685279197,0.0014775725593667577,-0.20350802941215873,0.030456852791878042,0.15324538258575204,-0.122788529793874,-0.1065989847715737
2018-06-29,SCHW,51.1,True,-0.1514447027565592,True,0.015655577299412915,0.024402831023296878,-0.008747253723883963,0.004305283757338518,0.03195959893836631,-0.02765431518102779,0.010176125244618417,0.07177086405190214,-0.06159473880728372,-0.22465753424657542,-0.08887496313771748,-0.13578257110885794,-0.21350293542074372,0.08006487761722214,-0.29356781303796586,-0.03816046966731901
2022-03-01,SCHW,77.86,True,-0.19098088113050704,True,-0.02787053686103269,-0.03193171775431425,0.004061180893281557,0.17159003339327006,0.07342201962882,0.09816801376445006,-0.1548933984073979,-0.07584073677845482,-0.07905266162894309,-0.06819933213460061,-0.03867621749848826,-0.029523114636112346,0.0007706139224248343,-0.07842225219777665,0.07919286612020149,-0.2097354225533008
2013-03-01,SPGI,44.7114,True,-0.19379070589338387,True,0.0063496110611611645,0.021892051804615065,-0.0155424407434539,0.09077550691769898,0.025902307540595526,0.06487319937710345,0.1510800377532353,0.09328775228453101,0.057792285468704296,0.2537048716882049,0.08184866215238973,0.17185620953581515,0.6862053078185877,0.221615935835908,0.4645893719826797,-0.014810540488555457
2018-10-10,SPGI,172.3463,True,-0.16170431336345448,True,0.04644021948832089,0.0077254761049225795,0.03871474338339831,0.024976457283968356,0.009737693136902648,0.015238764147065709,-0.03809655327674588,-0.07736255839022643,0.03926600511348055,0.16731603753605384,0.031908012935680796,0.13540802460037304,0.36570207773535035,0.04660438375853393,0.3190976939768164,-0.13992467491324168
2020-02-28,SPGI,251.5705,True,-0.15028424568581888,True,0.019367135653822753,0.004050496185782793,0.015316639468039961,-0.09837918197880913,-0.1446027138324445,0.04622353185363537,0.1746079130899687,0.009518666036589352,0.16508924705337935,0.3467338181543542,0.13829069060959975,0.20844312754475447,0.24308971043902194,0.2905218389252684,-0.04743212848624645,-0.300289580853081
2020-10-30,SPGI,305.3264,True,-0.1504197448418827,True,0.0980075748444944,0.07233417039260126,0.025673404451893145,0.09001317933857012,0.10877687266491076,-0.018763693326340647,-0.011650482893061254,0.15645862681447897,-0.16810910970754023,0.18963214448537702,0.2788938568016168,-0.0892617123162398,0.4548073799055701,0.4035646475163839,0.051242732389186196,-0.059585414166609896
2022-01-25,SPGI,377.9849,True,-0.17488273261814502,True,0.04487771866018986,0.042534582364720075,0.002343136295469783,-0.06547695423811906,-0.028816719221120057,-0.036660235016999,-0.021775737602216294,0.008262941054618222,-0.030038678656834517,-0.10609974102140052,-0.0971298363523374,-0.008969904669063111,-0.07961852444370121,-0.07887771307570146,-0.0007408113679997497,-0.09008084714495201
