,ticker,close,ret3y,sma200_rising,strong,hi252,dd,fresh,r5,spy5,x5,r20,spy20,x20,r60,spy60,x60,r120,spy120,x120,r250,spy250,x250,worst60
2013-01-04,AAPL,18.8214,1.462502616705045,True,True,25.1811,-0.25255846646889935,False,-0.01271425079962174,0.004782400765183992,-0.017496651564805732,-0.16068411489049694,0.02165744346519083,-0.18234155835568777,-0.1802841446438629,0.060531529685044605,-0.2408156743289075,-0.2527867214978695,0.10049873607979776,-0.3532854575776673,0.049581858947793434,0.24970963995354234,-0.2001277810057489,-0.2049316203895566
2015-12-18,AAPL,26.5075,0.39016357333529106,True,True,33.635,-0.21190723948268164,False,0.00745072149391679,0.025947405259474143,-0.018496683765557353,-0.0871451475997359,-0.07184281571842821,-0.015302331881307696,-0.002169197396963196,0.023047695230476783,-0.02521689262743998,-0.08195793643308491,0.04214578542145775,-0.12410372185454266,0.0923323587663869,0.1339366063393661,-0.0416042475729792,-0.12864283693294354
2018-11-19,AAPL,46.465,0.5846193196350926,True,True,58.3675,-0.20392341628474742,True,-0.0625201764769181,-0.002601263470828896,-0.0599189130060892,-0.13434843430539134,-0.06629505759940557,-0.06805337670598577,-0.08032928010330365,0.03251579338535859,-0.11284507348866224,0.02722479285483681,0.05930880713489395,-0.03208401428005714,0.43710319595394376,0.15949461166852452,0.27760858428541924,-0.2359840740342194
2019-02-19,AAPL,42.7325,0.7420505503465145,True,True,58.3675,-0.26787167516169097,False,0.019891183525419853,0.005290624437646052,0.014600559087773801,0.09126543029310241,0.01637574230700012,0.0748896879861023,0.11694845843327673,0.025949253194169408,0.09099920523910732,0.17586146375709366,0.04955911463019613,0.12630234912689753,0.9010706137015152,0.21504408853698043,0.6860265251645348,-0.00836599777686775
2020-03-12,AAPL,62.0575,0.7840304729049878,True,True,81.9625,-0.24285496416043928,True,-0.0138984006767916,-0.030631574704768183,0.016733174027976583,0.07960359344156642,0.12127685300874602,-0.0416732595671796,0.3433509245457842,0.3026480190238199,0.04070290552196432,1.162188293115256,0.42114384748700173,0.7410444456282543,0.9333682471901061,0.5701906412478335,0.36317760594227266,-0.1434959513354549
2020-09-17,AAPL,110.34,1.7605704278208658,True,True,137.98,-0.2003188867951876,True,-0.01921334058365054,-0.03674368747022383,0.01753034688657329,0.09398223672285644,0.034718913768461146,0.05926332295439529,0.10938916077578398,0.09069795140543135,0.018691209370352624,0.105310857350009,0.1717782277274893,-0.0664673703774803,0.3506434656516222,0.33361124344926174,0.017032222202360447,-0.06561537067246703
2022-05-12,AAPL,142.56,2.0225803031909257,True,True,182.94,-0.2207281075762545,False,-0.036546015712682456,-0.007340571952897945,-0.02920544375978451,-0.03808922558922567,-0.006473976652903057,-0.031615248936322615,0.15684624017957338,0.04845287250853869,0.10839336767103469,0.017326038159371393,-0.04452770556150265,0.061853743720874044,0.21878507295173955,0.050440944079115146,0.1683441288726244,-0.09483726150392824
2022-09-29,AAPL,142.48,1.5446265124793497,True,True,182.94,-0.22116540942385488,False,0.020704660303200617,0.028694285950549903,-0.007989625647349285,0.01628298708590692,0.04738278342842972,-0.0310997963425228,-0.0745367770915214,0.055459081011053346,-0.12999585810257475,0.115454800673779,0.08373990462802161,0.03171489604575739,0.19799270072992714,0.18117919457537401,0.016813506154553126,-0.0901179112857945
2025-04-22,AAPL,199.74,0.20842156210297058,True,True,260.1,-0.23206459054209927,False,0.057424652047662006,0.05134186818397346,0.006082783863688546,0.035646340242315055,0.12441915599810338,-0.08877281575578833,0.05727445679383192,0.19028923660502617,-0.13301477981119425,0.23991188545108644,0.25754385964912263,-0.017631974198036193,0.3325823570641835,0.3353816974869608,-0.0027993404227772967,-0.032492239911885545
2018-03-22,ABBV,98.1,0.6220238095238095,True,True,125.86,-0.22056252979501034,True,-0.03516819571865437,-0.0019721621724125837,-0.03319603354624179,-0.05606523955147813,0.011150301513255245,-0.06721554106473338,0.003873598369011244,0.04888686615845561,-0.04501326778944437,-0.04954128440366967,0.09652216786134171,-0.14606345226501138,-0.17186544342507648,0.0798725679827057,-0.2517380114077822,-0.10071355759429146
2018-06-18,ABBV,98.48,0.4531503615168955,True,True,125.86,-0.21754330208167805,False,-0.05513809910641765,-0.02010413653456755,-0.0350339625718501,-0.031173842404549235,0.014137980908301984,-0.04531182331285122,-0.053208773354996075,0.04541509979751224,-0.09862387315250831,-0.1169780666125102,-0.04696991611223611,-0.07000815050027409,-0.20136068237205518,0.04631906277118891,-0.2476797451432441,-0.11900893582453287
2018-09-12,ABBV,93.24,0.5710193765796123,True,True,125.86,-0.2591768631813126,False,-0.023809523809523836,0.007263420033204238,-0.031072943842728074,-0.001716001716001725,-0.03742390702822351,0.03570790531222179,-0.06735306735306734,-0.08837161040398456,0.021018543050917216,-0.16087516087516085,-0.048803265080243574,-0.11207189579491728,-0.25471900471900477,0.03849612617598219,-0.29321513089498696,-0.16881166881166876
2020-03-16,ABBV,74.27,0.13095781940003026,True,True,97.86,-0.2410586552217454,True,-0.13154705803150657,-0.07046070460704612,-0.06108635342446045,0.10583007943988143,0.18319783197831985,-0.07736775253843842,0.3046990709573181,0.3299979153637691,-0.025298844406451027,0.23697320587047277,0.4400250156347718,-0.20305180976429904,0.4571159283694628,0.6429435063581406,-0.18582757798867777,-0.1578026120910192
2022-06-13,ABBV,139.42,0.7659278024065863,True,True,175.91,-0.20743562048774944,True,0.029048916941615266,0.0001866666666665573,0.02886225027494871,0.09130684263376865,0.010213333333333185,0.08109350930043546,0.007889829292784478,0.06767999999999996,-0.059790170707215484,0.1738631473246306,0.08509333333333347,0.08876981399129713,-0.01212164682255057,0.15680000000000005,-0.16892164682255062,-0.03815808348873906
2022-09-08,ABBV,140.52,1.1067466266866566,True,True,175.91,-0.2011824228298561,False,0.014161685169370664,-0.02562565562715413,0.039787340796524795,-0.0016367776828922764,-0.06788550876667165,0.06624873108377938,0.16467406774836313,0.01630950596932923,0.1483645617790339,0.09863364645602046,-0.00641890204305906,0.10505254849907952,0.05970680330202094,0.11106948399020933,-0.05136268068818839,-0.04575861087389699
2023-06-01,ABBV,133.44,0.47122381477398,True,True,168.11,-0.20623401344357872,False,0.03147482014388481,0.017329666682471156,0.014145153461413651,0.009667266187050272,0.05087478071215212,-0.04120751452510185,0.10484112709832138,0.04964202740505419,0.055199099693267195,0.039643285371702586,0.07455786828505051,-0.034914582913347925,0.17138788968824947,0.23894078042767064,-0.06755289073942117,-0.018585131894484297
2024-11-15,ABBV,164.99,0.4105326152004789,True,True,207.32,-0.2041771174995176,True,0.07248924177222849,0.01666239863422958,0.055826843137998905,0.04024486332504984,0.03591976099018357,0.004325102334866271,0.16897993817807144,0.04088775074690565,0.1280921874311658,0.13946299775743976,0.001860862142552433,0.13760213561488732,0.4182677738044729,0.13644046094750317,0.2818273128569697,-0.007151948602945657
2020-03-16,ABT,73.66,0.6441964285714286,True,True,92.45,-0.20324499729583567,True,-0.14716263915286443,-0.07046070460704612,-0.0767019345458183,0.2101547651371165,0.18319783197831985,0.02695693315879666,0.2511539505837632,0.3299979153637691,-0.07884396478000588,0.4326635894651101,0.4400250156347718,-0.007361426169661733,0.5844420309530274,0.6429435063581406,-0.05850147540511319,-0.16358946510996464
2022-04-29,ABT,113.5,0.441452882905766,True,True,142.6,-0.20406732117812054,False,-0.010837004405286343,-0.001601941747572888,-0.009235062657713455,0.02810572687224666,0.007912621359223326,0.020193105513023335,-0.030925110132158595,-0.0266019417475728,-0.004323168384585796,-0.1611453744493393,-0.11308252427184462,-0.048062850177494676,-0.026696035242290805,0.009538834951456243,-0.03623487019374705,-0.1080176211453745
2018-12-21,ACN,137.2,0.33216817166715207,True,True,175.64,-0.21885675244818947,False,0.027769679300291505,0.03830494391358541,-0.010535264613293904,0.0817784256559766,0.09434981304528467,-0.012571387389308075,0.22623906705539376,0.18292480265891164,0.043314264396482116,0.34037900874635585,0.2022019110926465,0.13817709765370934,0.5182215743440235,0.3331948483589531,0.18502672598507042,-0.03330903790087458
2020-03-09,ACN,164.11,0.32197518930240054,True,True,216.39,-0.2416008133462728,True,-0.07050149290110308,-0.12536921562192327,0.05486772272082019,0.011821339345560844,-0.03416839878933742,0.04598973813489826,0.26305526780817745,0.1383874849578821,0.12466778285029534,0.46773505575528596,0.27021113663712937,0.1975239191181566,0.5203826701602581,0.3989352003792437,0.1214474697810144,-0.16428005605995977
2022-01-26,ACN,329.89,1.166907514450867,True,True,417.37,-0.2095981982413686,True,0.08966625238715942,0.05530942821542295,0.034356824171736466,-0.04158962078268502,-0.011721814573815048,-0.029867806208869974,-0.05786777410652033,-0.01693663759287456,-0.04093113651364577,-0.1462002485677043,-0.08909040564862247,-0.05710984291908183,-0.17196641304677307,-0.07621486916793574,-0.09575154387883733,-0.09860862711813023
