,ticker,close,strong,dd,fresh,r5,spy5,x5,r20,spy20,x20,r60,spy60,x60,r120,spy120,x120,r250,spy250,x250,worst60
2025-04-08,C,58.77,True,-0.3064668397451026,True,0.09460609154330424,0.08284321624234603,0.011762875300958209,0.19533775735919678,0.1302570093457942,0.06508074801340258,0.49055640632975983,0.2501611343860779,0.24039527194368193,0.7270716351880211,0.34180631646793413,0.38526531872008696,1.101242130338608,0.3616057041572671,0.7396364261813408,-0.04594180704441042
2018-10-23,CAT,118.98,True,-0.31320711152158853,False,-0.012775256345604391,-0.02134424911370214,0.00856899276809775,0.02765170616910395,-0.034684404809765756,0.06233611097886971,0.11144730206757436,-0.039289499652790494,0.15073680172036485,0.199697428139183,0.05789262088373959,0.14180480725544342,0.12363422423936798,0.09283286429589555,0.03080135994347244,-0.05816103546814588
2020-03-16,CAT,93.41,True,-0.37954168050481574,True,-0.01670056739107162,-0.07046070460704612,0.0537601372159745,0.24697569853334778,0.18319783197831985,0.06377786655502793,0.41783534953431123,0.3299979153637691,0.08783743417054213,0.5711379937908148,0.4400250156347718,0.13111297815604295,1.4515576490739752,0.6429435063581406,0.8086141427158346,-0.029654212611069486
2025-04-04,CAT,288.08,True,-0.31163679808841105,False,0.018640655373507453,0.05672102596580131,-0.038080370592293855,0.12159816717578464,0.11524303356554788,0.006355133610236763,0.3830533185226328,0.2279330272324258,0.155120291290207,0.6167731185781729,0.30980842305256506,0.3069646955256078,1.5036101083032491,0.30408882203926524,1.199521286263984,-0.07213274090530397
2022-07-05,COP,84.64,True,-0.31785944551902,True,-0.014059546313799576,-0.0029584249659649897,-0.011101121347834586,0.11897448015122869,0.0683317624882187,0.050642717663009984,0.2169187145557656,-0.02992459943449577,0.24684331399026138,0.33388468809073735,-0.003246413236988044,0.3371311013277254,0.23145085066162574,0.16187558906691812,0.06957526159470762,-0.07490548204158798
2023-03-15,COP,95.24,True,-0.31229691674489146,False,0.032864342713145867,0.007269831483764921,0.025594511229380945,0.14489710205795903,0.062140361693382884,0.08275674036457614,0.09082318353632934,0.10434648581997541,-0.013523302283646066,0.29220915581688356,0.14627003699136876,0.1459391188255148,0.23425031499370008,0.3254469790382246,-0.09119666404452453,-0.03895422091558165
2022-05-19,COST,422.93,True,-0.3092426543845035,True,0.09944908140827091,0.04069737585374633,0.05875170555452458,0.05617950961151963,-0.060596723668669306,0.11677623328018893,0.307592272952971,0.10332254917064665,0.20426972378232433,0.15851322913957389,-0.03936219380680939,0.19787542294638327,0.17773626841321266,0.07643917218713092,0.10129709622608174,-0.038824391743314535
2016-02-08,CRM,54.05,True,-0.348009650180941,True,0.10490286771507873,0.023514184014669537,0.08138868370040919,0.29176688251618876,0.07000323589688295,0.2217636466193058,0.36891766882516186,0.10565203322187466,0.2632656356032872,0.513413506012951,0.17096321863876618,0.3424502873741848,0.48399629972247915,0.23686765181749547,0.24712864790498368,-0.023311748381128594
2020-03-16,CRM,124.3,True,-0.3649090537502555,True,0.1304907481898634,-0.07046070460704612,0.2009514527969095,0.26878519710378135,0.18319783197831985,0.0855873651254615,0.4650040225261465,0.3299979153637691,0.13500610716237738,1.132019308125503,0.4400250156347718,0.6919942924907312,0.7072405470635561,0.6429435063581406,0.06429704070541553,-0.07248592115848751
2025-04-04,CRM,240.76,True,-0.34753387533875346,False,0.059146037547765484,0.05672102596580131,0.002425011581964176,0.13237248712410699,0.11524303356554788,0.017129453558559105,0.11816746967934866,0.2279330272324258,-0.10976555755307715,0.011089882040206112,0.30980842305256506,-0.29871854101235895,-0.23147532812759586,0.30408882203926524,-0.5355641501668611,-0.04469180927064298
2020-03-16,DE,120.05,True,-0.3403483707896039,True,-0.07413577675968341,-0.07046070460704612,-0.003675072152637293,0.15060391503540194,0.18319783197831985,-0.03259391694291791,0.3411078717201166,0.3299979153637691,0.011109956356347483,0.7560183256976261,0.4400250156347718,0.31599331006285425,2.0778009162848816,0.6429435063581406,1.434857409926741,-0.11586838817159517
2022-06-23,DE,297.51,True,-0.3340719849583669,True,0.006588013848274121,-0.002142517060784055,0.008730530909058176,0.04957816543981708,0.04504575993228577,0.004532405507531312,0.21908507277066325,0.027746918478548377,0.19133815429211487,0.4694968236361803,0.06324392953499447,0.4062528941011858,0.39723034519848066,0.15460508913929005,0.2426252560591906,-0.046048872306813204
2025-04-03,ETN,260.85,True,-0.3135345666991236,False,0.037837837837837895,-0.022582448295137003,0.0604202861329749,0.14897450642131482,0.056008943543879086,0.09296556287743574,0.3610887483227909,0.15082914104713985,0.21025960727565107,0.3982748706152961,0.2261039686975963,0.1721709019176998,0.3843204907034694,0.22196757965343772,0.1623529110500317,-0.11117500479202613
2020-03-16,FISV,86.18,True,-0.31083566573370647,True,-0.10652123462520313,-0.07046070460704612,-0.03606053001815701,0.12381062891622174,0.18319783197831985,-0.059387203062098104,0.23775818055233233,0.3299979153637691,-0.09223973481143677,0.16802042237177983,0.4400250156347718,-0.272004593262992,0.44035739150614983,0.6429435063581406,-0.20258611485199074,-0.14713390577860297
2025-05-15,FISV,159.13,True,-0.3330399429984493,True,0.013888016087475696,-0.012481793855637968,0.026369809943113665,0.02444542198202737,0.011076110151407415,0.013369311830619957,-0.168478602400553,0.08845645767706545,-0.25693506007761846,-0.5978131087789857,0.1475459810994817,-0.7453590898784674,-0.6640482624269466,0.26709683975205767,-0.9311451021790043,-0.19424370011939918
2016-01-29,GILD,83.0,True,-0.32722704060954855,False,0.025783132530120545,-0.02978525707206281,0.055568389602183355,0.051204819277108404,-0.0008259343382200912,0.052030753615328496,0.22084337349397587,0.07846376213091055,0.14237961136306532,0.051084337349397435,0.11640512079289711,-0.06532078344349967,-0.14192771084337352,0.18382201115011365,-0.3257497219934872,-0.013373493975903594
2020-03-20,GOOGL,53.4105,True,-0.30216104629133633,True,0.03936491888299121,0.1076048951048949,-0.0682399762219037,0.1806199155596746,0.2307255244755244,-0.05010560891584981,0.35410640229917334,0.36783216783216766,-0.013725765532994316,0.428604862339802,0.45930944055944045,-0.030704578219638456,0.8922683741960848,0.7110139860139859,0.18125438818209894,-0.055550874827983265
2022-05-24,GOOGL,105.97,True,-0.3007426763402653,False,0.0747570067000094,0.03985884383965055,0.03489816286035885,0.05918656223459484,-0.04018888522176234,0.09937544745635718,0.1060677550250071,0.07172053111274712,0.03434722391225997,-0.09691422100594504,0.0031226992307498147,-0.10003692023669486,0.15655374162498825,0.051283353220442196,0.10527038840454606,-0.019944323865244917
2025-04-07,GS,465.51,True,-0.30747258959520385,True,0.08264054477884475,0.06887664062809784,0.013763904150746908,0.18012502416704268,0.10789484119116532,0.07223018297587736,0.5545960344568321,0.23981918394861035,0.3147768505082218,0.7273957594895921,0.3158333002894642,0.4115624592001279,0.8563510987948701,0.3069907609342164,0.5493603378606537,-0.03952654078322693
2020-03-16,HD,164.96,True,-0.333117723156533,True,-0.015579534432589859,-0.07046070460704612,0.05488117017445626,0.25588021338506284,0.18319783197831985,0.07268238140674299,0.5424951503394762,0.3299979153637691,0.21249723497570705,0.6648278370514062,0.4400250156347718,0.22480282141663444,0.655552861299709,0.6429435063581406,0.012609354941568451,-0.14749030067895252
2022-05-06,HD,294.31,True,-0.300278167423504,False,0.005844177907648351,-0.0233869791413428,0.029231157048991152,0.03255071183446012,0.0010939855107698904,0.03145672632369023,0.04097720091060442,0.007560655418874962,0.033416545491729455,-0.011042778023172883,-0.0762386347060825,0.06519585668290961,-0.015935578131901718,0.0031360917975398195,-0.019071669929441537,-0.10125378002786178
2020-04-03,HON,125.9806,True,-0.30756301597247415,True,0.08230711712755778,0.11068133284983284,-0.028374215722275054,0.06080856893839215,0.1425520770377533,-0.08174350809936115,0.13448419836070014,0.24243523107296827,-0.10795103271226814,0.24566560248165192,0.3034368830331602,-0.057771280551508264,0.701059528213074,0.6141262742253919,0.08693325398768215,-0.08112995175447646
2026-04-29,IBM,227.1,True,-0.3010156971375808,False,-0.0059885512989871215,0.03126844486916447,-0.03725699616815159,0.16345222369000445,0.060457011158267404,0.10299521253173705,-0.047644209599295384,0.038660445768571305,-0.08630465536786669,,,,,,,-0.12289740202553945
2020-03-18,ICE,70.08,True,-0.3124693417050918,True,0.06335616438356162,0.028291666666666604,0.035064497716895016,0.2571347031963469,0.16291666666666682,0.09421803652968008,0.3307648401826484,0.26754166666666657,0.06322317351598183,0.4101027397260273,0.3883749999999999,0.021727739726027373,0.6361301369863013,0.6496250000000001,-0.013494863013698843,-0.09375
2020-03-12,INTC,45.54,True,-0.34276230336267866,True,0.008783487044356608,-0.030631574704768183,0.03941506174912479,0.25472112428634164,0.12127685300874602,0.13344427127759562,0.3981115502854633,0.3026480190238199,0.09546353126164342,0.11528326745718043,0.42114384748700173,-0.3058605800298213,0.3669301712779973,0.5701906412478335,-0.20326046996983616,-0.041941150636802704
