version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,pct,days_held,partial_taken,exit_reason
"buy the dip (RSI2<10), take 5%, max 10 days",NEE,2010-11-16,2010-11-22,13.3325,12.951868445030053,262,99.72546740212601,-105.45499999999996,-1.057453053338628,-0.03018938683667728,4,False,stop_gap
"buy the dip (RSI2<10), take 5%, max 10 days",SPGI,2010-11-16,2010-11-23,34.2479,32.725119282068384,65,98.98074666555513,-98.98074666555513,-1.0,-0.044463477116308374,5,False,stop
"buy the dip (RSI2<10), take 5%, max 10 days",GOOGL,2010-11-16,2010-11-30,14.8338,14.33065637973994,198,99.62243681149185,-99.62243681149185,-1.0,-0.03391872751823942,9,False,stop
"buy the dip (RSI2<10), take 5%, max 10 days",AAPL,2010-11-16,2010-12-02,10.9186,10.493177320626708,123,52.32698956291481,51.88140000000013,0.991484517518843,0.03863132636052251,11,False,max_hold
"buy the dip (RSI2<10), take 5%, max 10 days",SPGI,2010-11-24,2010-12-06,32.3273,30.9130768633102,68,96.16717329490656,109.91282000000012,1.1429349146297678,0.05000000000000005,7,False,target_5%
"buy the dip (RSI2<10), take 5%, max 10 days",ORCL,2010-11-24,2010-12-07,27.67,26.441140731998605,45,55.29866706006287,62.54999999999987,1.1311303386763543,0.05023491145645092,8,False,target_5%
"buy the dip (RSI2<10), take 5%, max 10 days",VZ,2010-11-30,2010-12-07,31.71,30.756663744745506,89,84.84692671765006,141.10950000000028,1.6631067907689618,0.0500000000000001,5,False,target_5%
"buy the dip (RSI2<10), take 5%, max 10 days",GS,2010-11-23,2010-12-09,159.1,152.00637602692393,13,92.21711164998882,102.70000000000007,1.1136761731358404,0.049654305468259,11,False,max_hold
"buy the dip (RSI2<10), take 5%, max 10 days",TJX,2010-12-03,2010-12-20,11.06,10.60504171493988,127,57.77970220263534,-25.400000000000134,-0.43960074267813787,-0.01808318264014476,11,False,max_hold
"buy the dip (RSI2<10), take 5%, max 10 days",DIS,2010-12-10,2010-12-28,36.86,35.50056363583903,74,100.5982909479118,44.400000000000105,0.4413593867413684,0.01627780792186656,11,False,max_hold
