version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,pct,days_held,partial_taken,exit_reason
3xATR stop (max 12%) + EMA exit after partial,INTU,2011-01-03,2011-01-11,49.68,47.128602614621904,39,99.50449802974572,-99.50449802974572,-1.0,-0.05135663014046086,6,False,stop
3xATR stop (max 12%) + EMA exit after partial,TMUS,2011-01-03,2011-01-19,25.52,23.763918376552823,56,98.34057091304189,15.680000000000064,0.15944589150153682,0.010971786833855844,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,SBUX,2011-01-03,2011-01-19,16.245,15.345378492376007,111,99.85798734626336,-0.5550000000002839,-0.005557892911217901,-0.00030778701138827684,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,ADI,2011-01-03,2011-01-20,38.02,36.22751116212904,55,98.58688608290294,64.34999999999971,0.6527237298669419,0.03077327722251432,12,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,AAPL,2011-01-03,2011-01-21,11.63,11.247077822770818,235,89.98671164885803,123.87098947162885,1.376547572434833,0.045323352837170504,13,True,close_below_ema20
3xATR stop (max 12%) + EMA exit after partial,COP,2011-01-11,2011-01-27,51.5097,49.4527477979193,35,71.99332707282454,49.094499999999854,0.6819312566335283,0.027231764114331782,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,BKNG,2011-01-21,2011-02-07,17.1912,16.000195174920226,84,100.04440530670092,20.899200000000235,0.20889923765282672,0.014472520824608101,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,UNP,2011-01-21,2011-02-07,47.745,45.12314730393289,38,99.63040245055012,-18.809999999999903,-0.18879779201269342,-0.010367577756833123,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,C,2011-01-21,2011-02-07,48.5,44.97435935346936,28,98.71793810285791,-2.80000000000004,-0.028363639413564484,-0.002061855670103122,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,MRSH,2011-01-24,2011-02-08,27.6,26.489077313883254,90,99.98304175050731,80.09999999999974,0.8011358586176771,0.0322463768115941,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,ETN,2011-01-27,2011-02-15,52.79,49.70213626359692,32,98.81163956489854,92.96000000000004,0.9407798555851793,0.05502936162151925,13,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,TMUS,2011-02-07,2011-02-23,26.14,23.964945852981028,47,102.2275449098917,-1.87999999999996,-0.018390346766686834,-0.0015302218821728825,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,PLD,2011-02-07,2011-02-23,33.24,30.924879222807746,44,101.86531419645925,80.08000000000001,0.7861360918747701,0.05475330926594465,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,WFC,2011-02-07,2011-02-23,33.0,30.917926579570768,49,102.02159760103237,-77.41999999999992,-0.7588589261536568,-0.047878787878787826,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,BKNG,2011-02-08,2011-02-24,17.6648,16.476676263824036,86,102.17864131113288,85.96560000000008,0.8413265130257089,0.05658711109098325,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,ACN,2011-02-16,2011-03-04,52.44,50.25990951950142,48,104.64434306393173,18.720000000000027,0.1788916577034955,0.007437070938215114,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,ICE,2011-02-24,2011-03-11,24.636,22.72201183580878,53,101.44137270213469,49.0780000000001,0.4838065445359192,0.037587270660821646,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,PFE,2011-02-24,2011-03-11,17.9032,16.97395190787932,109,101.28804204115376,48.60310000000019,0.47985032606566275,0.024906162026900318,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,REGN,2011-02-25,2011-03-14,36.64,32.78106443538895,26,100.33232467988735,45.75999999999995,0.45608431924604864,0.04803493449781654,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,CAT,2011-02-25,2011-03-14,101.91,95.70050114536986,16,99.35198167408225,10.88000000000011,0.10950964255238758,0.00667255421450306,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,AAPL,2011-03-14,2011-03-16,12.6136,11.918939866390232,151,104.89368017507489,-104.89368017507489,-1.0,-0.05507231350366013,2,False,stop
3xATR stop (max 12%) + EMA exit after partial,HD,2011-03-04,2011-03-21,37.62,35.42272633682343,48,105.46913583247522,-63.83999999999992,-0.6052955634471294,-0.03535353535353531,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,CMCSA,2011-03-11,2011-03-28,11.7104,10.894875548316438,128,104.38712981549588,2.995200000000068,0.028693192401152135,0.001998223801065765,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,DIS,2011-03-11,2011-03-28,42.83,40.32998372442407,42,105.00068357418908,15.119999999999976,0.1439990625329293,0.008405323371468584,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,CVX,2011-03-14,2011-03-29,100.75,94.76562945444773,17,101.73429927438853,89.9300000000001,0.88396932638666,0.052506203473945474,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,LOW,2011-03-21,2011-04-05,26.49,24.62840009137208,55,102.38799497453557,11.550000000000047,0.11280619376199907,0.00792751981879958,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,DHR,2011-04-01,2011-04-18,35.1317,33.185456964401794,54,105.09712392230323,-5.081400000000244,-0.04834956286488723,-0.0026784926433962635,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,BX,2011-04-04,2011-04-19,17.949,16.10863278868253,58,106.7412982564133,-9.680200000000106,-0.09068842292648893,-0.009298568165357502,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,MU,2011-04-05,2011-04-20,11.33,10.06463231106499,84,106.29088587054082,-36.119999999999976,-0.33982217481932625,-0.03795233892321268,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,SBUX,2011-04-06,2011-04-21,18.345,16.96713530552457,78,107.47344616908332,0.7800000000001219,0.0072576066721912105,0.0005451076587626909,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,REGN,2011-03-16,2011-05-05,38.7,35.00399116528267,28,103.48824737208531,228.22824737208526,2.205354261643888,0.2106203833260292,35,True,close_below_ema20
3xATR stop (max 12%) + EMA exit after partial,ISRG,2011-04-19,2011-05-05,39.7778,36.686697964053394,34,105.09746922218457,-56.63039999999992,-0.5388369522036602,-0.041872602305808714,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,ADP,2011-04-19,2011-05-06,45.5575,43.70977927943417,57,105.32008107225201,113.09940000000007,1.0738635865881196,0.043553750754541,12,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,TMUS,2011-04-20,2011-05-09,33.02,30.78304676680429,47,105.13680196019851,79.8999999999998,0.7599622445263975,0.05148394912174427,12,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,CAT,2011-05-06,2011-05-17,111.52,104.0718227658353,14,104.27448127830584,-104.27448127830584,-1.0,-0.06678781594480544,7,False,stop
3xATR stop (max 12%) + EMA exit after partial,SBUX,2011-05-05,2011-05-20,18.325,17.10139890905092,90,110.12409818541701,15.300000000000153,0.13893416838010691,0.009276944065484405,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,CB,2011-05-05,2011-05-20,67.77,64.70763749014714,36,110.24505035470298,50.04000000000002,0.45389792865077455,0.02051055039102849,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,PFE,2011-05-09,2011-05-24,19.5731,18.448356802478706,97,109.10009015956553,-11.969800000000017,-0.10971393316443145,-0.006304571069478017,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,MDT,2011-05-17,2011-05-24,42.37,40.355687680005346,54,108.77286527971118,-108.77286527971118,-1.0,-0.04754100354011451,5,False,stop
3xATR stop (max 12%) + EMA exit after partial,VRTX,2011-04-21,2011-05-27,48.45,44.37258209453184,26,106.01286554217215,178.29286554217208,1.6818040398242682,0.1415359732810765,25,True,close_below_ema20
3xATR stop (max 12%) + EMA exit after partial,TJX,2011-05-23,2011-06-08,13.1925,12.417254399521745,141,109.30962966743402,-85.65749999999998,-0.7836226347176019,-0.04604889141557702,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,QCOM,2011-05-24,2011-06-09,56.7,53.01414782521035,29,106.88971306889991,-16.53000000000001,-0.15464537723424288,-0.010052910052910057,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,TMUS,2011-05-25,2011-06-10,35.8,32.72087431025374,35,107.76939914111895,-91.6999999999999,-0.8508908904643986,-0.07318435754189936,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,PFE,2011-05-25,2011-06-10,19.63,18.672146153597655,113,108.23748464346485,-6.429699999999869,-0.05940363471286637,-0.002898624554253634,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,ACN,2011-05-27,2011-06-14,57.25,54.316816728293574,37,108.52778105313776,-31.450000000000053,-0.2897875520425631,-0.014847161572052427,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,FISV,2011-06-09,2011-06-23,15.8325,15.119268201103827,149,106.27153803552973,-106.27153803552973,-1.0,-0.04504858985606649,10,False,stop
3xATR stop (max 12%) + EMA exit after partial,TMO,2011-06-09,2011-06-24,62.73,59.40114464985577,31,103.19451585447094,22.010000000000026,0.21328652804611647,0.011318348477602437,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,UNP,2011-06-14,2011-06-29,50.91,47.86853162863797,34,103.40992462630899,10.370000000000232,0.10028051018772285,0.00599096444706358,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,UNH,2011-06-17,2011-07-05,50.1,46.85690514182513,32,103.77903546159587,95.3599999999999,0.9188753737770912,0.05948103792415163,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,TMO,2011-06-28,2011-07-14,63.49,59.770305544749924,28,104.15144474700219,-19.320000000000135,-0.1854991070640547,-0.010867853205229245,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,MRSH,2011-06-29,2011-07-15,30.59,29.18974446101866,75,105.01916542360057,-26.999999999999957,-0.2570959299771044,-0.011768551814318386,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,VZ,2011-07-12,2011-07-27,37.18,35.72005761260352,72,105.11585189254663,-71.28000000000014,-0.6781089504260998,-0.026627218934911295,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,TMO,2011-07-18,2011-07-27,63.36,59.970541269413616,31,105.0732206481779,-105.0732206481779,-1.0,-0.05349524511657802,7,False,stop
