version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,pct,days_held,partial_taken,exit_reason
"buy the dip (RSI2<10), exit close > 5-day avg",GOOGL,2010-11-16,2010-11-19,14.8338,14.33065637973994,198,99.62243681149185,21.00779999999993,0.21087418329017016,0.0071525839636505575,3,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",AAPL,2010-11-16,2010-11-19,10.9186,10.493177320626708,123,52.32698956291481,9.876900000000141,0.18875345366705557,0.007354422728188701,3,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",NEE,2010-11-16,2010-11-22,13.3325,12.951868445030053,262,99.72546740212601,-105.45499999999996,-1.057453053338628,-0.03018938683667728,4,False,stop_gap
"buy the dip (RSI2<10), exit close > 5-day avg",SPGI,2010-11-16,2010-11-23,34.2479,32.725119282068384,65,98.98074666555513,-98.98074666555513,-1.0,-0.044463477116308374,5,False,stop
"buy the dip (RSI2<10), exit close > 5-day avg",C,2010-11-24,2010-11-30,41.4,39.238074903554214,24,51.886202314698835,-2.400000000000034,-0.04625507153989835,-0.002415458937198102,3,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",SPGI,2010-11-24,2010-12-01,32.3273,30.9130768633102,69,97.58139643159636,51.57059999999993,0.528488030360894,0.023119778020434707,4,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",ORCL,2010-11-24,2010-12-02,27.67,26.441140731998605,79,97.07988217211036,11.059999999999764,0.11392679670121336,0.0050596313697143834,5,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",DIS,2010-11-24,2010-12-02,36.36,34.849033924086356,64,96.70182885847316,44.80000000000018,0.46327975932664833,0.01925192519251933,5,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",DE,2010-12-01,2010-12-02,75.89,72.66687060146546,30,96.69388195603617,10.49999999999983,0.10859011746755465,0.004611938331795946,1,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",GS,2010-11-23,2010-12-03,159.1,152.00637602692393,13,92.21711164998882,28.730000000000103,0.3115473851430651,0.01389063482086743,7,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",BKNG,2010-12-01,2010-12-06,16.0972,15.212536428468066,63,55.73380500651187,35.93519999999996,0.644764878260175,0.03543473399100461,3,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",TJX,2010-12-03,2010-12-06,11.06,10.60504171493988,219,99.63586442816646,55.29749999999989,0.5549959376311451,0.022830018083182593,1,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",DIS,2010-12-10,2010-12-14,36.86,35.50056363583903,74,100.5982909479118,24.419999999999874,0.24274766270775078,0.008952794357026542,2,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",ETN,2010-12-14,2010-12-16,49.195,47.379296014157305,55,99.86371922134825,48.40000000000014,0.4846604991019951,0.017887996747637008,2,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",LIN,2010-12-15,2010-12-17,92.1,89.32392930746923,36,99.93854493110757,60.12000000000006,0.6015696950705421,0.018132464712269293,2,False,close_above_sma5
