date,ticker,universe,score,quality,value,timing,n_flags,rank,quintile,n_eligible,fwd63,fwd252,spy63,spy252,x63,x252,e63,e252
2013-04-01,BMY,top100,49.85522696976111,59.848660111818006,24.77390956382553,30.063829787234027,3,44,4,63,0.09867460513092774,0.3018297654487192,0.03949867285358977,0.22255570480150655,0.05917593227733797,0.07927406064721265,0.04456662913798739,0.028070127834371017
2013-04-01,PGR,top100,49.80483783066438,54.545016387121656,33.34082407577987,49.55161544523248,1,45,4,63,0.011064309096669112,0.018233230473195805,0.03949867285358977,0.22255570480150655,-0.028434363756920655,-0.20432247432831074,-0.04304366689627124,-0.2555264071411524
2013-04-01,RTX,top100,49.27797924037266,50.92153460574513,42.51554280248685,51.297964558536925,0,46,4,63,0.025304542097746907,0.28457242965071705,0.03949867285358977,0.22255570480150655,-0.01419413075584286,0.0620167248492105,-0.028803433895193443,0.010812792036368868
2013-04-01,T,top100,49.05672410835207,52.269134374397524,38.894037066881545,46.89522632897492,0,47,4,63,-0.037255598357147424,0.007549472265479196,0.03949867285358977,0.22255570480150655,-0.07675427121073719,-0.21500623253602735,-0.09136357435008777,-0.266210165348869
2013-04-01,LOW,top100,48.70442903002217,52.68170426065162,28.48310369956107,61.30615307653824,1,48,4,63,0.09896336075045875,0.3240704234926246,0.03949867285358977,0.22255570480150655,0.059464687896868984,0.10151471869111806,0.0448553847575184,0.05031078587827642
2013-04-01,WMT,top100,48.39596477122812,54.94119915172547,36.88898094449047,25.593291761221963,1,49,4,63,-0.005207153010980958,0.038149735264426665,0.03949867285358977,0.22255570480150655,-0.044705825864570725,-0.18440596953707988,-0.05931512900392131,-0.23560990234992152
2013-04-01,MSFT,top100,47.34301898565215,42.63639868903026,54.99912334531429,64.97715234268117,2,50,4,63,0.20939591500790566,0.4749204011349608,0.03949867285358977,0.22255570480150655,0.1698972421543159,0.25236469633345426,0.15528793901496532,0.20116076352061263
2013-04-01,INTC,top100,46.77685188937802,32.391555812608445,79.58470427734532,81.85821965083052,0,51,5,63,0.1252888997921211,0.25093287195444747,0.03949867285358977,0.22255570480150655,0.08579022693853133,0.02837716715294092,0.07118092379918076,-0.022826765659900716
2013-04-01,PEP,top100,46.626725450080855,52.29805282436862,25.37598544572468,49.428913838778854,1,52,5,63,0.04443509658851896,0.0855373230067018,0.03949867285358977,0.22255570480150655,0.004936423734929196,-0.13701838179480474,-0.009672879404421388,-0.18822231460764638
2013-04-01,GE,top100,46.04419927924714,46.40350877192983,39.877753570564025,55.86192424783458,0,53,5,63,0.019342462054299903,0.15867322254351524,0.03949867285358977,0.22255570480150655,-0.020156210799289864,-0.06388248225799131,-0.03476551393864045,-0.11508641507083295
2013-04-01,PG,top100,45.931628878894465,51.05841526894158,26.2610127258165,49.3853564547206,1,54,5,63,0.011496161969239083,0.06902981905482708,0.03949867285358977,0.22255570480150655,-0.028002510884350684,-0.15352588574667947,-0.04261181402370127,-0.2047298185595211
2013-04-01,C,top100,43.10056495768595,36.91150954308849,53.194010502812006,66.23706176961603,3,55,5,63,0.10208795010612737,0.08789400357186272,0.03949867285358977,0.22255570480150655,0.0625892772525376,-0.13466170122964383,0.04797997411318702,-0.18586563404248546
2013-04-01,MCD,top100,43.05490190278253,46.34470792365529,27.83642224012893,50.46321908198037,1,56,5,63,0.01566854773695736,0.022513820108257532,0.03949867285358977,0.22255570480150655,-0.023830125116632406,-0.20004188469324902,-0.03843942825598299,-0.25124581750609065
2013-04-01,NVDA,top100,41.8196393597989,31.82475419317525,61.18383375603371,73.05544673369478,0,57,5,63,0.14181438998957252,0.47236704900938453,0.03949867285358977,0.22255570480150655,0.10231571713598275,0.24981134420787798,0.08770641399663218,0.19860741139503635
2013-04-01,AMAT,top100,39.16880707311818,39.27221900906112,29.38805225060321,58.006433166547545,4,58,5,63,0.11677557962581697,0.5662250469966881,0.03949867285358977,0.22255570480150655,0.0772769067722272,0.3436693421951815,0.06266760363287663,0.2924654093823399
2013-04-01,LMT,top100,37.77012922387148,38.692886061307114,27.27941176470588,52.29226628015322,2,59,5,63,0.14979514891776335,0.7844914462593775,0.03949867285358977,0.22255570480150655,0.11029647606417359,0.561935741457871,0.09568717292482301,0.5107318086450293
2013-04-01,TXN,top100,36.74022637256325,37.70194717563139,25.22920339798045,53.03022670025188,1,60,5,63,0.008678185335351696,0.38713615759320574,0.03949867285358977,0.22255570480150655,-0.03082048751823807,0.1645804527916992,-0.045429790657588655,0.11337651997885756
2013-04-01,BAC,top100,36.716124115635125,29.32427221900906,50.3405673479654,61.21020092735702,1,61,5,63,0.06499515993489835,0.4194581254587424,0.03949867285358977,0.22255570480150655,0.025496487081308583,0.19690242065723584,0.010887183941958,0.1456984878443942
2013-04-01,LRCX,top100,30.352697133845595,22.38288027761712,43.529411764705884,59.787985865724366,3,62,5,63,0.08360778875599473,0.34806725602357425,0.03949867285358977,0.22255570480150655,0.04410911590240496,0.1255115512220677,0.029499812763054377,0.07430761840922606
2013-04-01,MDLZ,top100,21.632589125099837,12.687487950645846,30.503106592431212,66.50726241161505,1,63,5,63,-0.048841373361389606,0.14546111989683674,0.03949867285358977,0.22255570480150655,-0.08834004621497937,-0.0770945849046698,-0.10294934935432995,-0.12829851771751144
2013-07-01,BKNG,top100,76.35321471564782,93.34577791605092,29.776933567114746,50.557834609892275,0,1,1,58,0.23496114449873517,0.48296218914839817,0.05456963714784968,0.24505407116078537,0.1803915073508855,0.2379081179876128,0.16875333014169602,0.23151258771795186
2013-07-01,QCOM,top100,74.41953089152479,77.77436415960179,72.94210037838224,53.89055904127086,0,2,1,58,0.11295845014652084,0.33421770609841217,0.05456963714784968,0.24505407116078537,0.05838881299867116,0.0891636349376268,0.04675063578948167,0.08276810466796586
2013-07-01,MA,top100,72.98491867083769,91.32482953514298,19.321201275516415,51.93297741134333,0,3,1,58,0.16336089382154761,0.3012673367356793,0.05456963714784968,0.24505407116078537,0.10879125667369793,0.05621326557489392,0.09715307946450845,0.04981773530523298
2013-07-01,ACN,top100,71.32623259092722,73.21536905965623,63.081107814045495,74.59252686358766,0,4,1,58,0.02385541702092442,0.15557245431613698,0.05456963714784968,0.24505407116078537,-0.030714220126925262,-0.08948161684464839,-0.04235239733611475,-0.09587714711430934
2013-07-01,KLAC,top100,70.47703191932193,70.32446656814706,81.60919540229885,49.2806624115922,0,5,1,58,0.11170615286105123,0.3605855986960824,0.05456963714784968,0.24505407116078537,0.05713651571320155,0.11553152753529705,0.04549833850401207,0.10913599726563611
2013-07-01,ORCL,top100,70.08860684509379,66.69777812346062,88.59671157798584,56.80819843074184,0,6,1,58,0.11683848797250862,0.37255376474194546,0.05456963714784968,0.24505407116078537,0.06226885082465894,0.1274996935811601,0.050630673615469454,0.12110416331149915
2013-07-01,AAPL,top100,67.3686629037288,60.201057789531,94.85899907189263,62.56122636678578,0,7,1,58,0.20028794241151782,0.638488302339532,0.05456963714784968,0.24505407116078537,0.14571830526366814,0.39343423117874665,0.13408012805447866,0.3870387009090857
2013-07-01,PFE,top100,66.05277991148121,65.55456171735241,65.50413006424544,70.63760696485429,1,8,1,58,0.04844124380134951,0.11913422455967049,0.05456963714784968,0.24505407116078537,-0.006128393346500172,-0.12591984660111488,-0.017766570555689656,-0.13231537687077582
2013-07-01,ABT,top100,65.50231706969696,57.783827227709935,91.12155605614278,68.29326799071447,0,9,1,58,-0.03178228396362037,0.19902731428613674,0.05456963714784968,0.24505407116078537,-0.08635192111147005,-0.04602675687464863,-0.09799009832065954,-0.052422287144309576
2013-07-01,TJX,top100,65.34259821709004,76.66329625884732,31.248707265904322,54.2854938271605,0,10,1,58,0.12814614984145,0.07142789530976379,0.05456963714784968,0.24505407116078537,0.07357651269360033,-0.17362617585102158,0.06193833548441084,-0.18002170612068252
2013-07-01,CMCSA,top100,64.94864731304712,68.82515361281791,52.31357758620689,63.083242668331984,0,11,1,58,0.12665582484973115,0.35341696338379336,0.05456963714784968,0.24505407116078537,0.07208618770188147,0.10836289222300799,0.06044801049269198,0.10196736195334705
2013-07-01,IBM,top100,64.7773192988962,63.592854735422975,74.71264367816093,53.19792248467935,0,12,1,58,-0.020746369636060913,-0.004487007646422736,0.05456963714784968,0.24505407116078537,-0.0753160067839106,-0.2495410788072081,-0.08695418399310008,-0.25593660907686905
2013-07-01,COP,top100,64.57999751504872,55.206243032329986,99.71264367816092,59.9309865678555,2,13,2,58,0.15604932285866524,0.46369850733454054,0.05456963714784968,0.24505407116078537,0.10147968571081556,0.21864443617375517,0.08984150850162607,0.21224890590409423
2013-07-01,GOOGL,top100,64.23973321652176,78.13331259236215,19.6779440468445,56.108255924993486,1,14,2,58,-0.0009904678824886881,0.3310298139919492,0.05456963714784968,0.24505407116078537,-0.05556010503033837,0.08597574283116383,-0.06719828223952785,0.07958021256150288
2013-07-01,SPGI,top100,62.499137418111616,69.77223821005418,40.513925574745706,55.55785556124545,1,15,2,58,0.24573018829813487,0.575132975738941,0.05456963714784968,0.24505407116078537,0.19116055115028519,0.3300789045781556,0.17952237394109571,0.32368337430849464
2013-07-01,SBUX,top100,62.109108894676766,77.98008866765187,11.277652630970948,52.675163011262626,1,16,2,58,0.16816971974322859,0.19477454203851585,0.05456963714784968,0.24505407116078537,0.1136000825953789,-0.05027952912226952,0.10196190538618942,-0.05667505939193046
2013-07-01,HD,top100,61.896481151108574,74.0710637525602,19.983314794215797,60.50073565473271,1,17,2,58,-0.0027149208784339462,0.08776172618540312,0.05456963714784968,0.24505407116078537,-0.05728455802628363,-0.15729234497538225,-0.06892273523547311,-0.1636878752450432
2013-07-01,LLY,top100,60.354081095051946,61.41466386663556,52.07739175525019,69.48338037357018,0,18,2,58,0.01940781608722597,0.29201448966107657,0.05456963714784968,0.24505407116078537,-0.03516182106062371,0.0469604185002912,-0.046799998269813195,0.04056488823063026
2013-07-01,PM,top100,59.68592545120703,61.42697881828316,52.5872939948689,61.69581479435038,0,19,2,58,0.008736736582025673,0.0051325644146493765,0.05456963714784968,0.24505407116078537,-0.04583290056582401,-0.239921506746136,-0.05747107777501349,-0.24631703701579694
2013-07-01,DHR,top100,59.48077977468696,64.63495890695083,45.99095042031223,50.38118455758931,0,20,2,58,0.0741121563201168,0.23280214970739688,0.05456963714784968,0.24505407116078537,0.019542519172267125,-0.012251921453388492,0.00790434196307764,-0.018647451723049435
2013-07-01,UNP,top100,58.81826651158361,69.42793808820099,23.127710739897797,55.93167701863355,1,21,2,58,0.013318378398835762,0.31360291208356417,0.05456963714784968,0.24505407116078537,-0.04125125874901392,0.0685488409227788,-0.052889435958203404,0.062153310653117855
2013-07-01,COST,top100,58.68200608295872,65.58333981488684,34.75574712643678,58.22518787250581,0,22,2,58,0.04409200212933895,0.05681411421333782,0.05456963714784968,0.24505407116078537,-0.010477635018510734,-0.18823995694744755,-0.02211581222770022,-0.1946354872171085
2013-07-01,CB,top100,58.433964727143625,59.19343548261647,56.96781288019832,56.04997313272435,0,23,2,58,0.05864773090501485,0.19520624031579992,0.05456963714784968,0.24505407116078537,0.004078093757165169,-0.04984783084498545,-0.007560083452024316,-0.056243361114646395
2013-07-01,UNH,top100,57.54530266731323,65.29231806279329,33.603339839514206,51.20012055455094,1,24,3,58,0.11006039520083633,0.26769734098854925,0.05456963714784968,0.24505407116078537,0.055490758052986644,0.02264326982776388,0.04385258084379716,0.016247739558102936
2013-07-01,HON,top100,57.54517900993821,65.5644136786705,32.617984283076396,51.264925782535784,0,25,3,58,0.041310852463222414,0.20123741865246525,0.05456963714784968,0.24505407116078537,-0.013258784684627267,-0.04381665250832012,-0.024896961893816752,-0.05021218277798106
2013-07-01,FISV,top100,56.714484781075186,64.18954655051724,30.163727959697738,57.49056603773583,1,26,3,58,0.17470500630083619,0.4024515981212051,0.05456963714784968,0.24505407116078537,0.1201353691529865,0.15739752696041975,0.10849719194379702,0.1510019966907588
2013-07-01,RTX,top100,55.92821256133378,55.55728396982189,57.18677444320234,56.00758893817985,0,27,3,58,0.13912563364408692,0.2493177888405933,0.05456963714784968,0.24505407116078537,0.08455599649623724,0.004263717679807932,0.07291781928704776,-0.0021318125898530105
2013-07-01,ADP,top100,55.67294154394328,65.87254673200073,19.769134412059085,56.08331949130958,1,28,3,58,0.04518809726475781,0.1856950428670463,0.05456963714784968,0.24505407116078537,-0.009381539883091872,-0.05935902829373907,-0.021019717092281356,-0.06575455856340001
2013-07-01,MCD,top100,55.27821598266164,62.63384407974903,28.93106343553664,56.48312439729992,1,29,3,58,-0.029185399787958977,0.045601567062211856,0.05456963714784968,0.24505407116078537,-0.08375503693580866,-0.1994525040985735,-0.09539321414499814,-0.20584803436823446
2013-07-01,DIS,top100,55.19409125208847,63.51144642347877,23.34742868767892,60.665930181175426,1,30,3,58,0.014076458666818059,0.3692710126460974,0.05456963714784968,0.24505407116078537,-0.04049317848103162,0.12421694148531204,-0.05213135569022111,0.1178214112156511
2013-07-01,JPM,top100,54.992189073854476,50.89847294599569,66.2161111674109,61.20035778175313,0,31,3,58,-0.0028780643797527983,0.13513894384251413,0.05456963714784968,0.24505407116078537,-0.05744770152760248,-0.10991512731827124,-0.06908587873679196,-0.11631065758793219
2013-07-01,VZ,top100,53.75826678273821,58.43574187861346,32.49317528735632,63.54612410237526,2,32,3,58,-0.05745426511483376,0.023666893489145968,0.05456963714784968,0.24505407116078537,-0.11202390226268344,-0.2213871776716394,-0.12366207947187292,-0.22778270794130034
2013-07-01,DE,top100,53.230433878626116,46.4211454201343,74.9641727979198,57.427975249481456,1,33,3,58,0.017320513040748775,0.1348613781137804,0.05456963714784968,0.24505407116078537,-0.037249124107100906,-0.11019269304700496,-0.04888730131629039,-0.1165882233166659
2013-07-01,BMY,top100,52.65408009181559,58.63135516320551,23.978248672910105,68.16481742989711,4,34,3,58,0.06229225273113226,0.11348739278256215,0.05456963714784968,0.24505407116078537,0.007722615583282577,-0.13156667837822322,-0.003915561625906908,-0.13796220864788417
2013-07-01,WMT,top100,52.32333637426568,54.08506390811749,41.10309186492025,62.43173265599384,0,35,3,58,-0.007414118926195368,0.03424370291749734,0.05456963714784968,0.24505407116078537,-0.06198375607404505,-0.21081036824328803,-0.07362193328323453,-0.21720589851294897
2013-07-01,SYK,top100,52.29672890083807,53.0624043970859,43.30808625724685,64.9142857142857,1,36,4,58,0.05886702989570769,0.34751630361887775,0.05456963714784968,0.24505407116078537,0.004297392747858009,0.10246223245809238,-0.007340784461331476,0.09606670218843144
2013-07-01,LRCX,top100,52.21235225537473,53.06940447486454,40.804597701149426,69.0284958273967,2,37,4,58,0.1671376772955102,0.5564146315452703,0.05456963714784968,0.24505407116078537,0.11256804014766053,0.3113605603844849,0.10092986293847105,0.30496503011482395
2013-07-01,NEE,top100,52.04899427224751,56.224883980192374,36.029867751193414,54.85601935874169,1,38,4,58,0.0061994034938217535,0.3046797329924724,0.05456963714784968,0.24505407116078537,-0.04837023365402793,0.05962566183168705,-0.06000841086321741,0.053230131562026106
2013-07-01,SCHW,top100,51.68026130201247,57.98540354152084,39.523164054803985,31.85846011987092,0,39,4,58,0.00268302031429668,0.29076274434649285,0.05456963714784968,0.24505407116078537,-0.051886616833553,0.04570867318570748,-0.06352479404274249,0.03931314291604654
2013-07-01,PGR,top100,50.55692562368566,53.01314459049545,39.70717074438084,55.062902614626765,1,40,4,58,0.06877524021723991,0.059479877454393426,0.05456963714784968,0.24505407116078537,0.014205603069390227,-0.18557419370639194,0.002567425860200742,-0.1919697239760529
2013-07-01,T,top100,50.30591740206562,48.62552176505665,48.6743246764527,65.33187231235426,0,41,4,58,-0.018814203825270992,0.07725269112166333,0.05456963714784968,0.24505407116078537,-0.07338384097312067,-0.16780138003912204,-0.08502201818231016,-0.17419691030878298
2013-07-01,ADI,top100,50.23199539421181,58.50431671463016,22.375405808546105,48.03892532261479,1,42,4,58,0.04605356836694052,0.23652436207031813,0.05456963714784968,0.24505407116078537,-0.008516068780909158,-0.008529709090467241,-0.020154245990098643,-0.014925239360128184
2013-07-01,GE,top100,50.17360419943492,51.631147753493565,41.1191314809178,58.07974475805866,0,43,4,58,0.043536090405657646,0.16863970965637587,0.05456963714784968,0.24505407116078537,-0.011033546742192035,-0.0764143615044095,-0.02267172395138152,-0.08280989177407044
2013-07-01,LOW,top100,49.909532770859336,55.6066734074823,24.083066052196212,61.682481751824824,1,44,4,58,0.1784392135759285,0.19044217024343024,0.05456963714784968,0.24505407116078537,0.12386957642807883,-0.05461190091735513,0.11223139921888935,-0.06100743118701607
2013-07-01,TXN,top100,49.58578689060253,53.78574576754556,28.968974159536778,61.41970021413277,1,45,4,58,0.16127924236662294,0.4231959795707234,0.05456963714784968,0.24505407116078537,0.10670960521877326,0.17814190840993804,0.09507142800958378,0.1717463781402771
