version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,days_held,partial_taken,exit_reason
A,WMT,2020-09-09,2020-09-10,47.3,46.0406133,95,119.64173650000004,-119.64173650000004,-1.0,1,False,stop
A,ETN,2020-09-09,2020-09-11,102.18,99.77013000000001,49,118.0836299999999,-25.4800000000005,-0.21577927440069825,2,False,close_below_ema20
A,AMZN,2020-09-10,2020-09-11,165.361,155.4009435,12,119.52067799999975,-59.11799999999971,-0.4946257081975375,1,False,close_below_ema20
A,LOW,2020-09-10,2020-09-11,161.19,151.93478028331964,12,111.0626366001643,-10.080000000000041,-0.09075959574315678,1,False,close_below_ema20
A,NOW,2020-09-10,2020-09-11,92.572,86.48343,19,115.68283000000008,-19.874000000000123,-0.17179731858219677,1,False,close_below_ema20
A,CAT,2020-08-24,2020-09-22,139.76,135.51435,15,63.68474999999975,101.43909999999977,1.5928318789035076,20,True,close_below_ema20
A,UNP,2020-09-11,2020-09-22,194.64,188.3115,18,113.91299999999984,-5.399999999999693,-0.04740459824602724,7,False,close_below_ema20
A,ABT,2020-09-11,2020-09-23,105.6,102.31758,20,65.64839999999975,-12.199999999999989,-0.18583849720633,8,False,close_below_ema20
A,SBUX,2020-09-22,2020-09-23,84.05,81.66825,49,116.70574999999984,16.169999999999916,0.1385535845491755,1,False,close_below_ema20
A,TMO,2020-09-11,2020-09-24,429.34,406.7388593969497,5,113.00570301525141,-49.24999999999983,-0.43581871255960397,9,False,close_below_ema20
A,LOW,2020-09-23,2020-09-24,162.44,155.04479999999998,15,110.92800000000025,-55.04999999999981,-0.49626784941583446,1,False,close_below_ema20
A,UNP,2020-09-23,2020-09-24,198.1,190.53927,15,113.4109500000001,-56.999999999999744,-0.5025969714564572,1,False,close_below_ema20
A,ORCL,2020-09-11,2020-09-28,60.71,58.11448015651995,45,116.79839295660216,-30.599999999999987,-0.2619899060714798,11,False,time_stop_10d
A,UNP,2020-09-25,2020-10-02,198.29,190.53927,8,62.005840000000035,-58.07999999999993,-0.9366859637737331,5,False,close_below_ema20
