date,equity,cash,n_pos
2010-07-14,3000.0,3000.0,0
2010-07-15,3000.0,3000.0,0
2010-07-16,3000.0,3000.0,0
2010-07-19,3000.0,3000.0,0
2010-07-20,3000.0,3000.0,0
2010-07-21,3000.0,3000.0,0
2010-07-22,3000.0,3000.0,0
2010-07-23,3000.0,3000.0,0
2010-07-26,3000.0,3000.0,0
2010-07-27,3000.0,3000.0,0
2010-07-28,3000.0,3000.0,0
2010-07-29,3000.0,3000.0,0
2010-07-30,3000.0,3000.0,0
2010-08-02,3000.0,3000.0,0
2010-08-03,3000.0,3000.0,0
2010-08-04,3000.0,3000.0,0
2010-08-05,3000.0,3000.0,0
2010-08-06,3000.0,3000.0,0
2010-08-09,3000.0,3000.0,0
2010-08-10,3000.0,3000.0,0
2010-08-11,3000.0,3000.0,0
2010-08-12,3000.0,3000.0,0
2010-08-13,3000.0,3000.0,0
2010-08-16,3000.0,3000.0,0
2010-08-17,3000.0,3000.0,0
2010-08-18,3000.0,3000.0,0
2010-08-19,3000.0,3000.0,0
2010-08-20,3000.0,3000.0,0
2010-08-23,3000.0,3000.0,0
2010-08-24,3000.0,3000.0,0
2010-08-25,3000.0,3000.0,0
2010-08-26,3000.0,3000.0,0
2010-08-27,3000.0,3000.0,0
2010-08-30,3000.0,3000.0,0
2010-08-31,3000.0,3000.0,0
2010-09-01,3000.0,3000.0,0
2010-09-02,3000.0,3000.0,0
2010-09-03,3000.0,3000.0,0
2010-09-07,3000.0,3000.0,0
2010-09-08,3000.0,3000.0,0
2010-09-09,3000.0,3000.0,0
2010-09-10,3000.0,3000.0,0
2010-09-13,3000.0,3000.0,0
2010-09-14,3000.0,3000.0,0
2010-09-15,3000.0,3000.0,0
2010-09-16,3000.0,3000.0,0
2010-09-17,3000.0,3000.0,0
2010-09-20,3000.0,3000.0,0
2010-09-21,3000.0,3000.0,0
2010-09-22,3000.0,3000.0,0
2010-09-23,3000.0,3000.0,0
2010-09-24,3000.0,3000.0,0
2010-09-27,3000.0,3000.0,0
2010-09-28,3000.0,3000.0,0
2010-09-29,3000.0,3000.0,0
2010-09-30,3000.0,3000.0,0
2010-10-01,3000.0,3000.0,0
2010-10-04,3000.0,3000.0,0
2010-10-05,3000.0,3000.0,0
2010-10-06,3000.0,3000.0,0
2010-10-07,3000.0,3000.0,0
2010-10-08,3000.0,3000.0,0
2010-10-11,3000.0,3000.0,0
2010-10-12,3000.0,3000.0,0
2010-10-13,3000.0,3000.0,0
2010-10-14,3000.0,3000.0,0
2010-10-15,3000.0,3000.0,0
2010-10-18,3000.0,3000.0,0
2010-10-19,3000.0,3000.0,0
2010-10-20,3000.0,3000.0,0
2010-10-21,3000.0,3000.0,0
2010-10-22,3000.0,3000.0,0
2010-10-25,3000.0,3000.0,0
2010-10-26,3000.0,3000.0,0
2010-10-27,3000.0,3000.0,0
2010-10-28,3000.0,3000.0,0
2010-10-29,3000.0,3000.0,0
2010-11-01,3000.0,3000.0,0
2010-11-02,3000.0,3000.0,0
2010-11-03,3000.0,3000.0,0
2010-11-04,3000.0,3000.0,0
2010-11-05,3000.0,3000.0,0
2010-11-08,3000.0,3000.0,0
2010-11-09,3000.0,3000.0,0
2010-11-10,3000.0,3000.0,0
2010-11-11,3000.0,3000.0,0
2010-11-12,3000.0,3000.0,0
2010-11-15,3000.0,3000.0,0
2010-11-16,3000.0,3000.0,0
2010-11-17,3000.0,3000.0,0
2010-11-18,3000.0,3000.0,0
2010-11-19,3000.0,3000.0,0
2010-11-22,3000.0,3000.0,0
2010-11-23,3000.0,3000.0,0
2010-11-24,3000.0,3000.0,0
2010-11-26,3000.0,3000.0,0
2010-11-29,3000.0,3000.0,0
2010-11-30,3000.0,3000.0,0
2010-12-01,3000.0,3000.0,0
2010-12-02,3000.0,3000.0,0
2010-12-03,3000.0,3000.0,0
2010-12-06,3000.0,3000.0,0
2010-12-07,3000.0,3000.0,0
2010-12-08,3000.0,3000.0,0
2010-12-09,3000.0,3000.0,0
2010-12-10,3000.0,3000.0,0
2010-12-13,3000.0,3000.0,0
2010-12-14,3000.0,3000.0,0
2010-12-15,3000.0,3000.0,0
2010-12-16,3000.0,3000.0,0
2010-12-17,3000.0,3000.0,0
2010-12-20,3000.0,3000.0,0
2010-12-21,3000.0,3000.0,0
2010-12-22,3000.0,3000.0,0
2010-12-23,3000.0,3000.0,0
2010-12-27,3000.0,3000.0,0
2010-12-28,3000.0,3000.0,0
2010-12-29,3000.0,3000.0,0
2010-12-30,3000.0,3000.0,0
2010-12-31,3000.0,3000.0,0
2011-01-03,3046.8,7.1749999999999545,3
2011-01-04,3084.9912,632.9911999999999,3
2011-01-05,3134.0751600000003,585.0081600000001,3
2011-01-06,3090.866485,1175.492085,2
2011-01-07,3105.114885,7.242085000000088,3
2011-01-10,3138.7810449999997,586.865845,3
2011-01-11,3101.154045,586.865845,3
2011-01-12,3114.9266449999996,586.865845,3
2011-01-13,3135.9450450000004,586.865845,3
2011-01-14,3133.9666450000004,586.865845,3
2011-01-18,3128.203045,586.865845,3
2011-01-19,3100.043445,1206.065845,2
2011-01-20,3052.2782450000004,1813.555845,1
2011-01-21,3044.5539449999997,41.178044999999884,3
2011-01-24,3048.010445,5.153044999999793,3
2011-01-25,3046.8983449999996,5.153044999999793,3
2011-01-26,3087.3322449999996,26.853044999999724,3
2011-01-27,3121.6263449999997,26.853044999999724,3
2011-01-28,3106.9058496000002,1248.1766496,3
2011-01-31,3116.4378496,1849.3766495999998,2
2011-02-01,3142.6514496,606.0680496,3
2011-02-02,3140.1994496,606.0680496,3
2011-02-03,3138.0258496,606.0680496,3
2011-02-04,3148.5204496,606.0680496,3
2011-02-07,3174.6670496,606.0680496,3
2011-02-08,3187.4110496000003,606.0680496,3
2011-02-09,3190.7744496,606.0680496,3
2011-02-10,3165.4594496,606.0680496,3
2011-02-11,3194.4164496,606.0680496,3
2011-02-14,3224.4870496,606.0680496,3
2011-02-15,3254.5588496,606.0680496,3
2011-02-16,3280.4630496,606.0680496,3
2011-02-17,3278.6420495999996,606.0680496,3
2011-02-18,3261.1724496,606.0680496,3
2011-02-22,3217.6804496000004,1852.4672496,2
2011-02-23,3225.7096496000004,1852.4672496,2
2011-02-24,3223.7528496000004,571.3952496000002,3
2011-02-25,3262.6008496000004,571.3952496000002,3
2011-02-28,3286.5987696,1237.9395696000001,3
2011-03-01,3276.3327696,1237.9395696000001,3
2011-03-02,3277.6871696000003,1237.9395696000001,3
2011-03-03,3306.2031696000004,1237.9395696000001,3
2011-03-04,3312.1607696,1237.9395696000001,3
2011-03-07,3321.6695696,1237.9395696000001,3
2011-03-08,3302.6827696000005,1237.9395696000001,3
2011-03-09,3287.1699696000005,1237.9395696000001,3
2011-03-10,3239.8995696,1888.6995696000001,2
2011-03-11,3219.7561696000002,33.135169600000154,3
2011-03-14,3172.3148176,16.92211759999998,3
2011-03-15,3118.1590256,1903.3990255999997,1
2011-03-16,3083.6390255999995,54.799025599999595,3
2011-03-17,3103.109025599999,686.5390255999994,2
2011-03-18,3080.398025599999,50.97142559999941,3
2011-03-21,3154.5047256,9.25472559999946,3
2011-03-22,3150.0447255999993,9.25472559999946,3
2011-03-23,3148.5147255999996,9.25472559999946,3
2011-03-24,3220.6111255999995,661.6611255999995,3
2011-03-25,3230.0311255999995,661.6611255999995,3
2011-03-28,3227.6211255999997,661.6611255999995,3
2011-03-29,3273.3011255999995,661.6611255999995,3
2011-03-30,3304.5911256,661.6611255999995,3
2011-03-31,3292.7311255999994,661.6611255999995,3
2011-04-01,3325.8203255999997,50.00822559999938,3
2011-04-04,3324.6848255999994,50.00822559999938,3
2011-04-05,3323.6911255999994,50.00822559999938,3
2011-04-06,3287.9110255999994,50.00822559999938,3
2011-04-07,3250.3588255999994,50.00822559999938,3
2011-04-08,3254.773125599999,37.44822559999943,3
2011-04-11,3272.2541256,29.07412559999966,3
2011-04-12,3241.6541255999996,29.07412559999966,3
2011-04-13,3258.7741255999995,29.07412559999966,3
2011-04-14,3265.9941255999997,29.07412559999966,3
2011-04-15,3297.9341256,29.07412559999966,3
2011-04-18,3294.7872855999994,1294.6472855999996,2
2011-04-19,3305.5185856,19.484885599999643,3
2011-04-20,3349.6960855999996,19.484885599999643,3
2011-04-21,3335.0142855999993,19.484885599999643,3
2011-04-25,3311.3966225999993,1906.7797225999996,2
2011-04-26,3367.4557225999997,599.2597225999996,3
2011-04-27,3631.1051226,599.2597225999996,3
2011-04-28,3591.2669226,599.2597225999996,3
2011-04-29,3372.339022599999,599.2597225999996,3
2011-05-02,3439.2636825999994,1277.6638825999994,3
2011-05-03,3392.5938825999992,1277.6638825999994,3
2011-05-04,3342.492482599999,1277.6638825999994,3
2011-05-05,3320.9431825999995,720.0238825999995,3
2011-05-06,3329.7938825999995,720.0238825999995,3
2011-05-09,3311.6012825999996,720.0238825999995,3
2011-05-10,3330.3903825999996,788.2638825999995,3
2011-05-11,3284.7766825999997,788.2638825999995,3
2011-05-12,3290.613482599999,704.2638825999995,3
2011-05-13,3260.0282825999993,704.2638825999995,3
2011-05-16,3235.0762625999996,1947.5393625999995,2
2011-05-17,3233.1176625999997,677.8793625999995,3
2011-05-18,3261.1684625999997,677.8793625999995,3
2011-05-19,3263.1828625999997,677.8793625999995,3
2011-05-20,3249.5702625999993,677.8793625999995,3
2011-05-23,3205.649762599999,677.8793625999995,3
2011-05-24,3195.4948625999987,4.399862599999096,3
2011-05-25,3172.0298625999985,26.679862599999296,3
2011-05-26,3163.2974625999996,9.873862599999143,3
2011-05-27,3152.077962599999,9.873862599999143,3
2011-05-31,3161.236862599999,9.873862599999143,3
2011-06-01,3156.6933625999986,9.873862599999143,3
2011-06-02,3156.829162599999,9.873862599999143,3
2011-06-03,3084.479762599999,9.873862599999143,3
2011-06-06,3038.4727625999985,1835.6727625999986,1
2011-06-07,3027.142062599998,660.6206625999987,2
2011-06-08,3003.669462599999,1868.4694625999987,1
2011-06-09,3000.5664625999993,9.792462599998998,3
2011-06-10,2970.083462599999,1184.178462599999,2
2011-06-13,2975.213462599999,2975.213462599999,0
2011-06-14,2973.603462599999,1804.283462599999,1
2011-06-15,2946.470132599999,2946.470132599999,0
2011-06-16,2946.470132599999,2946.470132599999,0
2011-06-17,2943.2501325999992,1794.170132599999,1
2011-06-20,2973.3801325999993,1794.170132599999,1
2011-06-21,2995.230132599999,1794.170132599999,1
2011-06-22,2985.110132599999,1794.170132599999,1
2011-06-23,2970.620132599999,1794.170132599999,1
2011-06-24,2954.7501325999992,1794.170132599999,1
2011-06-27,2967.860132599999,1794.170132599999,1
2011-06-28,2999.460132599999,651.3501325999991,2
2011-06-29,2997.590132599999,8.960132599999156,3
2011-06-30,3009.3101325999987,8.960132599999156,3
2011-07-01,3063.4701325999995,8.960132599999156,3
2011-07-05,3055.2301325999993,8.960132599999156,3
2011-07-06,3063.1701325999993,8.960132599999156,3
2011-07-07,3060.370132599999,8.960132599999156,3
2011-07-08,3029.0901325999994,8.960132599999156,3
2011-07-11,2950.5501325999994,8.960132599999156,3
2011-07-12,2933.4401325999997,1783.6501325999993,1
2011-07-13,2914.758822599999,41.41482259999884,3
2011-07-14,2925.710762599999,344.29676259999883,3
2011-07-15,2920.4351025999986,1485.814102599999,2
2011-07-18,2911.9612025999995,39.2155025999989,3
2011-07-19,2979.245091799999,1.5110917999991216,3
2011-07-20,2996.260591799999,1.5110917999991216,3
2011-07-21,3021.3430917999995,1.5110917999991216,3
2011-07-22,3007.8115917999994,1.5110917999991216,3
2011-07-25,2997.6970917999993,1.5110917999991216,3
2011-07-26,3006.1615917999993,1.5110917999991216,3
2011-07-27,2930.589591799999,1.5110917999991216,3
2011-07-28,2920.798091799999,2271.031091799999,1
2011-07-29,2927.617591799999,1112.5585917999992,2
2011-08-01,2868.2931617999993,22.427661799999214,3
2011-08-02,2835.8181617999994,2197.8516617999994,1
2011-08-03,2841.1686617999994,2841.1686617999994,0
2011-08-04,2841.1686617999994,2841.1686617999994,0
2011-08-05,2841.1686617999994,2841.1686617999994,0
2011-08-08,2841.1686617999994,2841.1686617999994,0
2011-08-09,2841.1686617999994,2841.1686617999994,0
2011-08-10,2841.1686617999994,2841.1686617999994,0
2011-08-11,2841.1686617999994,2841.1686617999994,0
2011-08-12,2841.1686617999994,2841.1686617999994,0
2011-08-15,2841.1686617999994,2841.1686617999994,0
2011-08-16,2841.1686617999994,2841.1686617999994,0
2011-08-17,2841.1686617999994,2841.1686617999994,0
2011-08-18,2841.1686617999994,2841.1686617999994,0
2011-08-19,2841.1686617999994,2841.1686617999994,0
2011-08-22,2841.1686617999994,2841.1686617999994,0
2011-08-23,2841.1686617999994,2841.1686617999994,0
2011-08-24,2841.1686617999994,2841.1686617999994,0
2011-08-25,2841.1686617999994,2841.1686617999994,0
2011-08-26,2841.1686617999994,2841.1686617999994,0
2011-08-29,2841.1686617999994,2841.1686617999994,0
2011-08-30,2841.1686617999994,2841.1686617999994,0
2011-08-31,2841.1686617999994,2841.1686617999994,0
2011-09-01,2841.1686617999994,2841.1686617999994,0
2011-09-02,2841.1686617999994,2841.1686617999994,0
2011-09-06,2841.1686617999994,2841.1686617999994,0
2011-09-07,2841.1686617999994,2841.1686617999994,0
2011-09-08,2841.1686617999994,2841.1686617999994,0
2011-09-09,2841.1686617999994,2841.1686617999994,0
2011-09-12,2841.1686617999994,2841.1686617999994,0
2011-09-13,2841.1686617999994,2841.1686617999994,0
2011-09-14,2841.1686617999994,2841.1686617999994,0
2011-09-15,2841.1686617999994,2841.1686617999994,0
2011-09-16,2841.1686617999994,2841.1686617999994,0
2011-09-19,2841.1686617999994,2841.1686617999994,0
2011-09-20,2841.1686617999994,2841.1686617999994,0
2011-09-21,2841.1686617999994,2841.1686617999994,0
2011-09-22,2841.1686617999994,2841.1686617999994,0
2011-09-23,2841.1686617999994,2841.1686617999994,0
2011-09-26,2841.1686617999994,2841.1686617999994,0
2011-09-27,2841.1686617999994,2841.1686617999994,0
2011-09-28,2841.1686617999994,2841.1686617999994,0
2011-09-29,2841.1686617999994,2841.1686617999994,0
2011-09-30,2841.1686617999994,2841.1686617999994,0
2011-10-03,2841.1686617999994,2841.1686617999994,0
2011-10-04,2841.1686617999994,2841.1686617999994,0
2011-10-05,2841.1686617999994,2841.1686617999994,0
2011-10-06,2841.1686617999994,2841.1686617999994,0
2011-10-07,2841.1686617999994,2841.1686617999994,0
2011-10-10,2841.1686617999994,2841.1686617999994,0
2011-10-11,2841.1686617999994,2841.1686617999994,0
2011-10-12,2841.1686617999994,2841.1686617999994,0
2011-10-13,2841.1686617999994,2841.1686617999994,0
2011-10-14,2841.1686617999994,2841.1686617999994,0
2011-10-17,2841.1686617999994,2841.1686617999994,0
2011-10-18,2841.1686617999994,2841.1686617999994,0
2011-10-19,2841.1686617999994,2841.1686617999994,0
2011-10-20,2841.1686617999994,2841.1686617999994,0
2011-10-21,2841.1686617999994,2841.1686617999994,0
2011-10-24,2841.1686617999994,2841.1686617999994,0
2011-10-25,2841.1686617999994,2841.1686617999994,0
2011-10-26,2841.1686617999994,2841.1686617999994,0
2011-10-27,2841.1686617999994,2841.1686617999994,0
2011-10-28,2841.1686617999994,2841.1686617999994,0
2011-10-31,2841.1686617999994,2841.1686617999994,0
2011-11-01,2841.1686617999994,2841.1686617999994,0
2011-11-02,2841.1686617999994,2841.1686617999994,0
2011-11-03,2841.1686617999994,2841.1686617999994,0
2011-11-04,2841.1686617999994,2841.1686617999994,0
2011-11-07,2841.1686617999994,2841.1686617999994,0
2011-11-08,2841.1686617999994,2841.1686617999994,0
2011-11-09,2841.1686617999994,2841.1686617999994,0
2011-11-10,2841.1686617999994,2841.1686617999994,0
2011-11-11,2841.1686617999994,2841.1686617999994,0
2011-11-14,2841.1686617999994,2841.1686617999994,0
2011-11-15,2841.1686617999994,2841.1686617999994,0
2011-11-16,2841.1686617999994,2841.1686617999994,0
2011-11-17,2841.1686617999994,2841.1686617999994,0
2011-11-18,2841.1686617999994,2841.1686617999994,0
2011-11-21,2841.1686617999994,2841.1686617999994,0
2011-11-22,2841.1686617999994,2841.1686617999994,0
2011-11-23,2841.1686617999994,2841.1686617999994,0
2011-11-25,2841.1686617999994,2841.1686617999994,0
2011-11-28,2841.1686617999994,2841.1686617999994,0
2011-11-29,2841.1686617999994,2841.1686617999994,0
2011-11-30,2841.1686617999994,2841.1686617999994,0
2011-12-01,2841.1686617999994,2841.1686617999994,0
2011-12-02,2841.1686617999994,2841.1686617999994,0
2011-12-05,2841.1686617999994,2841.1686617999994,0
2011-12-06,2841.1686617999994,2841.1686617999994,0
2011-12-07,2841.1686617999994,2841.1686617999994,0
2011-12-08,2805.1836617999998,595.5536617999996,2
2011-12-09,2845.4986617999994,595.5536617999996,2
2011-12-12,2823.9736617999997,595.5536617999996,2
2011-12-13,2805.3386617999995,595.5536617999996,2
2011-12-14,2801.6745818,1693.5345817999996,1
2011-12-15,2795.4645817999995,1693.5345817999996,1
2011-12-16,2814.0945817999996,1693.5345817999996,1
2011-12-19,2827.2045817999997,1693.5345817999996,1
2011-12-20,2859.0595817999993,1693.5345817999996,1
2011-12-21,2851.8145817999994,1693.5345817999996,1
2011-12-22,2849.7445817999997,1693.5345817999996,1
2011-12-23,2871.8251567999996,2282.5651568,1
2011-12-27,2868.5476568,2282.5651568,1
2011-12-28,2861.7051567999997,2282.5651568,1
2011-12-29,2875.6776568,2282.5651568,1
2011-12-30,2866.3626568,2282.5651568,1
2012-01-03,2874.7576568,2282.5651568,1
2012-01-04,2864.1776568,2282.5651568,1
2012-01-05,2900.1426567999997,1137.1576567999998,2
2012-01-06,2898.3876818,591.9051817999998,3
2012-01-09,2882.9301818,1717.2051817999998,2
2012-01-10,2891.9851817999993,585.6351817999998,3
2012-01-11,2871.1753817999997,39.0269817999997,3
2012-01-12,2877.8195817999995,63.8869817999996,3
2012-01-13,2877.1627817999997,63.8869817999996,3
2012-01-17,2901.3043817999996,63.8869817999996,3
2012-01-18,2933.688581799999,63.8869817999996,3
2012-01-19,2940.2827817999996,63.8869817999996,3
2012-01-20,2860.1853818,3.924981799999614,3
2012-01-23,2854.0449817999997,3.924981799999614,3
2012-01-24,2838.2003017999996,1088.3195017999997,2
2012-01-25,2868.1187018,19.20990179999967,3
2012-01-26,2842.5337917999996,64.39219179999975,3
2012-01-27,2844.3655917999995,64.39219179999975,3
2012-01-30,2825.0603917999997,64.39219179999975,3
2012-01-31,2805.4060707999997,50.07407079999962,3
2012-02-01,2822.0400707999997,50.07407079999962,3
2012-02-02,2865.0880707999995,50.07407079999962,3
2012-02-03,2910.1000707999992,50.07407079999962,3
2012-02-06,2910.6420707999996,50.07407079999962,3
2012-02-07,2922.0520707999995,50.07407079999962,3
2012-02-08,2927.300070799999,50.07407079999962,3
2012-02-09,2906.5780707999993,50.07407079999962,3
2012-02-10,2893.5880707999995,50.07407079999962,3
2012-02-13,2929.0980707999997,50.07407079999962,3
2012-02-14,2945.097248719975,613.1762487199748,3
2012-02-15,2924.3932487199745,617.3062487199745,3
2012-02-16,2932.8392487199744,601.9362487199744,3
2012-02-17,2948.337248719974,601.9362487199744,3
2012-02-21,2957.427248719974,601.9362487199744,3
2012-02-22,2941.2052487199744,601.9362487199744,3
2012-02-23,2964.408248719975,601.9362487199744,3
2012-02-24,2967.109248719975,601.9362487199744,3
2012-02-27,2984.3132487199746,601.9362487199744,3
2012-02-28,2991.605248719974,601.9362487199744,3
2012-02-29,2962.543248719974,601.9362487199744,3
2012-03-01,2977.882248719975,572.2062487199746,3
2012-03-02,2962.0410487199742,1720.2570487199746,2
2012-03-05,2960.737048719974,575.9606487199746,3
2012-03-06,2918.3883615199748,523.2353615199747,3
2012-03-07,2930.4273615199745,540.4253615199748,3
2012-03-08,2973.734361519975,540.4253615199748,3
2012-03-09,2980.318361519975,540.4253615199748,3
2012-03-12,2975.952361519975,540.4253615199748,3
2012-03-13,2988.381361519975,540.4253615199748,3
2012-03-14,2980.434361519975,540.4253615199748,3
2012-03-15,2984.734361519975,540.4253615199748,3
2012-03-16,2978.2053615199748,540.4253615199748,3
2012-03-19,3003.0033615199754,540.4253615199748,3
2012-03-20,2988.7853615199747,540.4253615199748,3
2012-03-21,3000.438361519975,540.4253615199748,3
2012-03-22,2995.1718615199743,518.2897615199747,3
2012-03-23,2996.8602615199743,518.2897615199747,3
2012-03-26,3045.2410135199743,1094.1619135199746,3
2012-03-27,3048.1587135199743,1094.1619135199746,3
2012-03-28,3039.6904135199748,1094.1619135199746,3
2012-03-29,3030.0105135199747,523.3615135199746,3
2012-03-30,3043.2855135199743,523.3615135199746,3
2012-04-02,3059.8885135199744,523.3615135199746,3
2012-04-03,3052.2635135199744,523.3615135199746,3
2012-04-04,3023.8525135199743,523.3615135199746,3
2012-04-05,3049.8035135199743,523.3615135199746,3
2012-04-09,3024.708513519974,523.3615135199746,3
2012-04-10,2965.9425135199754,495.39151351997475,3
2012-04-11,2981.444513519975,1821.0445135199748,1
2012-04-12,3001.5895135199744,19.109513519974826,3
2012-04-13,3001.539513519975,19.109513519974826,3
2012-04-16,3007.154513519975,19.109513519974826,3
2012-04-17,3041.074513519975,19.109513519974826,3
2012-04-18,3008.432913519975,44.51651351997475,3
2012-04-19,2967.391513519975,44.51651351997475,3
2012-04-20,2959.307213519975,19.697213519974866,3
2012-04-23,2900.529688519975,1091.149688519975,2
2012-04-24,2882.484688519975,28.599688519974734,3
2012-04-25,2940.0296885199746,28.599688519974734,3
2012-04-26,2969.7146885199745,28.599688519974734,3
2012-04-27,2916.6158385199747,264.46583851997457,3
2012-04-30,2901.9158385199744,264.46583851997457,3
2012-05-01,2924.1303585199744,842.6403585199746,3
2012-05-02,2950.3903585199746,842.6403585199746,3
2012-05-03,2930.8303585199747,842.6403585199746,3
2012-05-04,2898.4503585199745,842.6403585199746,3
2012-05-07,2885.2183585199746,866.7803585199745,3
2012-05-08,2886.7554073199744,1425.2354073199745,2
2012-05-09,2865.7298073199745,271.46060731997454,3
2012-05-10,2891.1306073199744,300.9490073199745,3
2012-05-11,2894.567407319975,300.9490073199745,3
2012-05-14,2866.244807319975,618.4690073199745,2
2012-05-15,2880.8314073199745,3.2940073199745257,3
2012-05-16,2895.4110073199745,3.2940073199745257,3
2012-05-17,2872.416522319975,609.1725223199745,2
2012-05-18,2838.9536023199744,1716.3842023199745,1
2012-05-21,2839.5008023199744,2839.5008023199744,0
2012-05-22,2826.8808023199745,606.7908023199743,2
2012-05-23,2816.8808023199745,1711.6308023199742,1
2012-05-24,2824.9308023199737,7.24080231997425,3
2012-05-25,2824.155802319974,48.475802319974264,3
2012-05-29,2868.595802319974,608.3958023199743,2
2012-05-30,2855.9858023199745,53.35580231997437,3
2012-05-31,2898.6858023199743,53.35580231997437,3
