version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,days_held,partial_taken,exit_reason
B,COP,2011-07-13,2011-07-18,57.3338,56.3473962,10,9.86403799999998,18.677000000000028,1.8934436383963715,3,True,breakeven_stop
B,UNH,2011-07-13,2011-07-19,52.03,50.679269999999995,22,29.716060000000127,-29.716060000000127,-1.0,4,False,stop
B,TMO,2011-07-18,2011-07-19,63.36,61.86807,9,13.427369999999968,-4.859999999999992,-0.3619472763467458,1,False,close_below_ema20
B,ACN,2011-07-19,2011-07-28,60.69,59.210730000000005,19,28.106129999999858,-20.330000000000005,-0.7233297504850403,7,False,close_below_ema20
B,BKNG,2011-07-19,2011-07-28,20.8792,20.385993600000003,55,27.126351999999905,-11.616000000000088,-0.42821828751614405,7,False,close_below_ema20
B,TJX,2011-07-29,2011-08-01,13.9575,13.696290000000001,83,21.680429999999866,-21.680429999999866,-1.0,1,False,stop
B,MA,2011-08-01,2011-08-02,30.824,29.93004,37,33.076519999999995,-19.684,-0.5951049263949171,1,False,close_below_ema20
B,UNP,2011-08-01,2011-08-02,51.735,50.244705,21,31.29619499999992,-31.815000000000012,-1.0165772548388101,1,False,close_below_ema20
B,ISRG,2011-07-18,2011-08-03,40.1044,39.319541099999995,29,22.760908100000094,63.727049200000096,2.7998465140325326,12,True,close_below_ema20
B,MA,2011-12-08,2011-12-14,37.498,36.599364,30,26.959079999999886,-26.959079999999886,-1.0,4,False,stop
B,BMY,2012-01-06,2012-01-09,34.25,33.72624,33,17.284080000000095,-4.949999999999953,-0.28639071330379895,1,False,close_below_ema20
B,V,2011-12-08,2012-01-11,24.3625,23.7387375,46,28.69307500000007,37.49057500000008,1.3066070820224038,22,True,close_below_ema20
B,BMY,2012-01-10,2012-01-12,34.29,33.61635,33,22.23045000000007,-2.6399999999999437,-0.11875603057967497,2,False,close_below_ema20
B,ISRG,2012-01-11,2012-01-20,50.7156,49.5670833,22,25.26736740000004,-27.966400000000007,-1.1068189082492212,6,False,stop_gap
B,MCD,2012-01-12,2012-01-24,100.37,98.58132,11,19.675479999999993,-19.675479999999993,-1.0,7,False,stop
B,PFE,2012-01-25,2012-01-26,20.5598,20.3970825,52,8.461309999999969,-8.461309999999969,-1.0,1,False,stop
B,SPGI,2012-01-20,2012-01-31,44.1438,42.615841499999995,26,39.726921000000104,-39.726921000000104,-1.0,7,False,stop
B,CSCO,2012-01-31,2012-02-15,19.69,19.25073,57,25.038390000000028,22.79999999999992,0.9106016800600955,11,False,time_stop_10d
B,INTU,2012-02-15,2012-02-16,57.05,56.273669999999996,20,15.52660000000003,-4.399999999999977,-0.28338464312856443,1,False,close_below_ema20
B,CSCO,2012-02-16,2012-03-01,20.21,19.71027,57,28.484609999999975,-17.10000000000004,-0.6003241750545314,9,False,close_below_ema20
B,INTU,2012-03-01,2012-03-02,58.23,57.40254,20,16.5491999999999,-16.5491999999999,-1.0,1,False,stop
B,SPGI,2012-03-05,2012-03-06,44.0114,43.5136428,26,12.941687200000061,-12.941687200000061,-1.0,1,False,stop
B,QCOM,2012-03-06,2012-03-07,62.32,61.44849,19,16.558690000000013,-9.689999999999962,-0.5851912198368322,1,False,close_below_ema20
B,V,2012-03-07,2012-03-22,28.93,28.356615,40,22.93539999999993,4.300000000000068,0.1874831047202177,11,False,time_stop_10d
B,HON,2012-03-22,2012-03-29,56.3636,55.7517924,21,12.847959599999975,12.236151999999976,0.9523809523809523,5,True,breakeven_stop
B,INTU,2012-03-29,2012-04-10,59.54,57.49259589041514,20,40.94808219169721,-13.999999999999915,-0.34189635388683987,7,False,close_below_ema20
B,TJX,2012-01-05,2012-04-11,16.1325,15.8416425,71,20.650882499999966,140.51002499999993,6.804068784953871,66,True,close_below_ema20
B,ISRG,2012-01-26,2012-04-11,50.7733,48.004841104001244,20,55.3691779199751,146.16917791997508,2.6399015374805264,52,True,close_below_ema20
B,AXP,2012-04-10,2012-04-11,57.37,56.76318,21,12.74321999999998,-11.970000000000006,-0.9393230282456102,1,False,close_below_ema20
B,UNH,2012-04-11,2012-04-18,58.33,57.16278,20,23.344400000000007,-23.344400000000007,-1.0,5,False,stop
B,AAPL,2012-04-18,2012-04-20,21.9186,20.747547917188427,51,59.72365622339028,-40.69290000000011,-0.6813531282778877,2,False,close_below_ema20
B,MA,2012-04-20,2012-04-23,44.079,42.858099,25,30.522524999999945,-30.522524999999945,-1.0,1,False,stop
B,LOW,2012-04-12,2012-04-24,31.23,30.29967,38,35.352540000000054,-1.1400000000000432,-0.03224662216632925,8,False,close_below_ema20
B,SBUX,2012-04-24,2012-04-27,29.485,28.846125,38,24.277249999999952,-24.277249999999952,-1.0,3,False,stop
B,LOW,2012-04-27,2012-05-07,31.77,30.889080000000003,37,32.59403999999986,-15.90999999999999,-0.4881260500385978,6,False,close_below_ema20
B,HD,2012-04-24,2012-05-08,51.26,50.609339999999996,22,14.314520000000044,13.874520000000054,0.9692619801432399,10,True,close_below_ema20
B,BKNG,2012-05-07,2012-05-08,29.88,29.3430276,38,20.404951199999992,-20.404951199999992,-1.0,1,False,stop
B,PFE,2012-05-09,2012-05-10,21.3662,21.0794994,54,15.48183239999998,9.223199999999991,0.595743434091174,1,False,close_below_ema20
B,TJX,2012-04-12,2012-05-14,19.845,19.260720000000003,31,18.11267999999988,17.528399999999884,0.967741935483871,22,True,breakeven_stop
B,UNP,2012-05-15,2012-05-17,55.925,55.079865,11,9.29648499999999,-9.29648499999999,-1.0,2,False,stop
B,AMGN,2012-05-08,2012-05-18,70.0,69.20073,16,12.788320000000112,-12.788320000000112,-1.0,8,False,stop
B,ABT,2012-05-10,2012-05-21,29.8292,29.315255399999998,38,19.52989480000008,-10.392999999999944,-0.5321585244790925,7,False,close_below_ema20
B,GILD,2012-05-22,2012-05-23,25.465,24.830145,44,27.93361999999992,-15.620000000000019,-0.5591828055225232,1,False,close_below_ema20
B,TJX,2012-05-24,2012-05-25,20.53,19.71027,29,23.772169999999996,-1.0150000000000041,-0.04269698559281733,1,False,close_below_ema20
B,GILD,2012-05-24,2012-05-29,25.205,24.830145,44,16.49361999999985,9.680000000000106,0.5868935988582369,2,False,close_below_ema20
B,AMGN,2012-05-25,2012-05-29,69.14,67.92201,8,9.743920000000003,1.0399999999999636,0.10673322441070568,1,False,close_below_ema20
B,AMGN,2012-05-30,2012-06-01,69.38,67.92201,8,11.663919999999962,-11.663919999999962,-1.0,2,False,stop
B,DIS,2012-05-22,2012-06-04,44.49,43.46649,25,25.587750000000042,-0.5000000000000782,-0.019540600482655855,8,False,close_below_ema20
B,TJX,2012-05-29,2012-06-04,20.61,19.71027,54,48.5854199999999,-6.209999999999916,-0.12781612261456068,4,False,close_below_ema20
B,REGN,2012-06-06,2012-06-08,130.5,120.88899,5,48.055049999999966,-14.249999999999972,-0.29653491152334627,2,False,close_below_ema20
B,REGN,2012-06-11,2012-06-12,131.2,120.88899,5,51.55504999999991,-18.199999999999932,-0.3530207031124975,1,False,close_below_ema20
B,TJX,2012-06-11,2012-06-12,20.905,20.304675,48,28.815600000000074,-12.720000000000027,-0.4414275600716277,1,False,close_below_ema20
B,TJX,2012-06-13,2012-06-28,20.91,20.304675,53,32.08222500000003,3.710000000000015,0.11564035848511167,11,False,time_stop_10d
B,AMGN,2012-06-15,2012-07-02,70.77,68.43833456658686,15,34.974981501197036,33.90000000000008,0.9692642724868871,11,False,time_stop_10d
B,DIS,2012-06-06,2012-07-11,45.02,44.09586,25,23.103500000000032,53.76936000000003,2.327325297032915,24,True,close_below_ema20
B,UNP,2012-06-28,2012-07-17,57.71,56.383559999999996,19,25.2023600000001,28.974999999999973,1.1496939175537473,12,False,time_stop_10d
B,AXP,2012-07-17,2012-07-19,59.22,56.982699299948564,19,42.50871330097726,-42.50871330097726,-1.0,2,False,stop
B,PM,2012-07-19,2012-07-20,90.0,88.83108,13,15.19596,-15.210000000000022,-1.0009239297813382,1,False,stop_gap
B,AAPL,2012-07-02,2012-07-23,20.8832,20.180199599999998,54,37.96202160000003,18.65160000000008,0.49132262229153956,14,False,time_stop_10d
B,DIS,2012-07-12,2012-07-23,47.59,46.92303,13,8.670610000000082,8.003640000000075,0.9230769230769231,7,True,breakeven_stop
B,CMCSA,2012-07-25,2012-07-26,14.7844,14.535549900000001,42,10.451704199999938,7.282800000000037,0.6968050243901928,1,False,close_below_ema20
B,TJX,2012-07-24,2012-08-02,22.15,21.74823,51,20.490269999999953,-4.844999999999942,-0.2364536924110787,7,False,close_below_ema20
B,V,2012-08-03,2012-08-20,32.59,31.5159525,35,37.59166250000008,-15.3125,-0.4073376643025555,11,False,time_stop_10d
B,ABT,2012-07-26,2012-08-21,31.0814,30.4416279,36,23.03179559999994,31.23799559999987,1.3562987507582758,18,True,close_below_ema20
B,TMO,2012-08-21,2012-08-23,56.86,56.11383,20,14.923399999999987,-14.923399999999987,-1.0,2,False,stop
B,DIS,2012-07-24,2012-08-24,48.06,47.37258,23,15.81066000000007,27.36324000000002,1.730682969591396,23,True,close_below_ema20
B,UNP,2012-08-27,2012-08-29,62.215,61.398540000000004,18,14.696279999999987,-14.696279999999987,-1.0,2,False,stop
B,WFC,2012-08-27,2012-08-31,34.21,33.72624,18,8.707680000000067,-3.600000000000051,-0.4134281461881952,4,False,close_below_ema20
B,TJX,2012-08-29,2012-09-12,23.05,22.632345,48,20.047439999999995,-11.760000000000048,-0.5866085644850441,9,False,close_below_ema20
B,AMGN,2012-08-31,2012-09-13,83.81,82.50741000000001,7,9.118129999999965,-6.30000000000004,-0.6909311448729141,8,False,close_below_ema20
B,PFE,2012-09-13,2012-09-14,22.9696,22.8044727,50,8.25636499999991,-8.25636499999991,-1.0,1,False,stop
B,REGN,2012-09-14,2012-09-20,147.94,141.69816,7,43.692879999999974,-14.0,-0.32041833818233106,4,False,close_below_ema20
B,TMO,2012-08-24,2012-09-27,56.68,55.944,20,14.719999999999942,36.41999999999996,2.4741847826087024,23,True,close_below_ema20
B,WMT,2012-09-13,2012-09-28,24.7833,24.4755,46,14.158800000000014,-7.51179999999998,-0.5305393112410637,11,False,close_below_ema20
B,ETN,2012-09-28,2012-10-03,47.14,45.71424,24,34.218240000000094,-4.800000000000068,-0.14027606329256137,3,False,close_below_ema20
B,T,2012-09-20,2012-10-05,28.6707,27.9554166,39,27.896052600000022,7.070700000000009,0.2534659688733166,11,False,time_stop_10d
B,DIS,2012-10-05,2012-10-09,53.08,51.63496090628784,21,30.345820967955383,-30.345820967955383,-1.0,2,False,stop
B,FISV,2012-09-27,2012-10-10,18.325,18.1543275,33,5.632192499999949,6.1200000000000045,1.0866105872624312,9,True,breakeven_stop
B,VRTX,2012-10-03,2012-10-11,57.89,54.493711212508266,16,54.34062059986775,-8.639999999999986,-0.15899707998588838,6,False,close_below_ema20
B,AMGN,2012-10-11,2012-10-12,85.43,84.23567999999999,13,15.526160000000246,-7.28000000000003,-0.4688860606872475,1,False,close_below_ema20
B,REGN,2012-10-11,2012-10-15,154.21,149.85998999999998,7,30.45007000000018,-18.130000000000024,-0.5954009301128016,2,False,close_below_ema20
B,GOOGL,2012-10-11,2012-10-15,18.8413,18.4572243,33,12.674498100000012,-12.674498100000012,-1.0,2,False,stop
B,MDT,2012-10-12,2012-10-15,43.25,42.31764,25,23.30900000000007,-6.00000000000005,-0.257411300356087,1,False,close_below_ema20
B,MRK,2012-10-15,2012-10-23,43.8931,43.2296271,25,16.586822499999876,15.92334959999988,0.96,6,True,breakeven_stop
B,PFE,2012-10-24,2012-10-31,24.0607,23.7143619,47,16.277890700000025,-16.277890700000025,-1.0,3,False,stop
B,AMGN,2012-10-15,2012-11-01,85.21,83.89602000000001,13,17.081739999999826,28.087759999999875,1.6443149234211598,11,True,close_below_ema20
B,WMT,2012-10-31,2012-11-01,25.14,24.8118633,45,14.766151500000078,-4.35150000000009,-0.2946942539496542,1,False,close_below_ema20
B,SPGI,2012-11-01,2012-11-05,52.9896,51.269527092343964,21,36.121531060776825,-32.58360000000001,-0.9020547868022534,2,False,close_below_ema20
B,LMT,2012-11-06,2012-11-07,94.4,91.99791,11,26.422990000000013,-26.422990000000013,-1.0,1,False,stop
B,CMCSA,2012-10-15,2012-11-08,16.8088,16.356627,34,15.373882000000066,19.754782000000063,1.2849573061637898,16,True,close_below_ema20
B,V,2012-11-01,2012-11-15,35.205,34.151615382076386,32,33.70830777355559,-6.559999999999945,-0.1946107779740374,10,False,close_below_ema20
B,HD,2012-12-07,2012-12-10,64.6,63.38655,9,10.921049999999951,-10.921049999999951,-1.0,1,False,stop
B,AMGN,2012-11-29,2012-12-14,87.45,85.37454,12,24.90552000000008,19.199999999999932,0.7709134360575435,11,False,time_stop_10d
B,CMCSA,2012-11-30,2012-12-17,17.2915,16.8060771,64,31.067065599999978,-5.401599999999917,-0.17386901194813587,11,False,close_below_ema20
B,GILD,2012-12-18,2012-12-21,37.885,36.69327,29,34.56016999999999,-42.049999999999876,-1.2167185520210082,3,False,close_below_ema20
B,SPGI,2012-12-21,2012-12-24,51.9678,50.167382399999994,21,37.80876960000006,-15.695399999999978,-0.4151259130104025,1,False,close_below_ema20
B,AMZN,2012-12-17,2012-12-26,12.595,12.3201675,87,23.91042750000004,23.63559500000004,0.9885057471264369,6,True,breakeven_stop
B,LOW,2012-12-26,2012-12-27,35.35,34.68528,31,20.606320000000082,-20.606320000000082,-1.0,1,False,stop
B,TMO,2012-12-26,2012-12-27,64.16,63.64629,17,8.733069999999934,-13.769999999999918,-1.5767651009324353,1,False,close_below_ema20
B,DIS,2012-12-27,2012-12-28,49.98,49.40055,21,12.16844999999988,-13.229999999999905,-1.0872378980067334,1,False,close_below_ema20
B,MA,2012-12-11,2012-12-31,48.046,47.338614,12,8.488631999999996,10.234632000000019,1.2056868527225617,13,True,close_below_ema20
B,LOW,2012-12-28,2013-01-07,35.38,34.50546,30,26.236200000000096,-26.236200000000096,-1.0,5,False,stop
B,REGN,2013-01-09,2013-01-16,177.5,169.80003,6,46.199820000000045,-21.0,-0.4545472255086704,5,False,close_below_ema20
B,BAC,2013-01-16,2013-01-17,11.62,11.2887,93,30.81089999999989,-30.81089999999989,-1.0,1,False,stop
B,CRM,2012-12-31,2013-01-23,41.4375,40.624335,13,10.571144999999973,12.330479999999973,1.166428045400948,15,True,close_below_ema20
B,FISV,2013-01-17,2013-01-25,20.2525,19.7377425,53,27.282147500000093,-1.325000000000113,-0.04856655803946916,5,False,close_below_ema20
B,CRM,2013-01-25,2013-02-07,43.3725,41.48847,24,45.216720000000066,-10.38000000000011,-0.22956110040710812,9,False,close_below_ema20
B,C,2013-01-23,2013-02-08,41.85,40.779180000000004,24,25.699679999999944,26.400000000000034,1.0272501447488875,12,False,time_stop_10d
B,HD,2013-02-08,2013-02-21,66.7,65.76417,16,14.973280000000159,-13.440000000000055,-0.8975989228812866,8,False,close_below_ema20
B,BLK,2013-02-22,2013-02-26,238.5,235.06470000000002,4,13.741199999999935,-1.6399999999999864,-0.11934911070357714,2,False,close_below_ema20
B,ETN,2012-12-31,2013-03-20,53.59,52.81713,20,15.457400000000092,103.29999999999991,6.68288327920603,54,True,close_below_ema20
B,ACN,2013-02-07,2013-03-20,72.98,71.928,14,14.728000000000094,38.24800000000009,2.5969581749049326,28,True,close_below_ema20
B,TXN,2013-03-20,2013-03-22,34.92,34.17579,32,23.81472000000008,-13.759999999999991,-0.5777939022587687,2,False,close_below_ema20
B,BX,2013-02-27,2013-03-26,18.4004,17.7839982,59,36.367706200000114,66.95730440000008,1.8411198119500831,19,True,close_below_ema20
B,BLK,2013-03-26,2013-04-03,257.33,251.18856,2,12.282879999999977,-12.282879999999977,-1.0,5,False,stop
B,ADBE,2013-03-20,2013-04-08,42.7,41.295719610438255,26,36.51129012860545,14.820000000000007,0.4059018442733417,12,False,time_stop_10d
B,V,2013-04-08,2013-04-15,41.41,40.8566025,27,14.94173249999988,-14.94173249999988,-1.0,5,False,stop
B,RTX,2013-04-03,2013-04-16,58.8672,57.473763999298335,19,26.47528401333158,10.282800000000066,0.3883924340461156,9,False,close_below_ema20
B,MDT,2013-04-17,2013-04-18,46.68,45.98397,25,17.40075000000001,-8.499999999999908,-0.4884846917517867,1,False,close_below_ema20
B,BX,2013-04-18,2013-04-19,20.3925,19.5780024,57,46.426363199999955,-15.657899999999959,-0.33726311777959755,1,False,close_below_ema20
B,FISV,2013-04-18,2013-04-19,21.7675,21.363615000000003,52,21.00201999999976,-19.369999999999933,-0.9222922366515295,1,False,close_below_ema20
B,RTX,2013-04-22,2013-04-23,58.7099,57.3686739,19,25.4832959,-25.4832959,-1.0,1,False,stop
B,GILD,2013-03-22,2013-05-02,45.13,43.73622,24,33.45071999999999,124.89071999999996,3.733573447746416,28,True,close_below_ema20
B,ADBE,2013-04-23,2013-05-08,45.2,44.26569,24,22.423440000000085,22.423440000000085,1.0,11,True,breakeven_stop
B,FISV,2013-05-08,2013-05-23,22.0325,21.5409375,54,26.54437500000003,12.960000000000107,0.4882390336935826,11,False,time_stop_10d
B,DIS,2013-05-24,2013-05-31,65.44,64.17576,18,22.756320000000017,-15.660000000000082,-0.6881604758590172,4,False,close_below_ema20
B,RTX,2013-05-31,2013-06-03,60.7363,59.2170237,20,30.385526000000027,-16.992000000000047,-0.5592136203269948,1,False,close_below_ema20
B,BLK,2013-06-04,2013-06-05,279.95,272.75696999999997,4,28.772120000000086,-16.200000000000045,-0.5630450588972935,1,False,close_below_ema20
B,SBUX,2013-04-19,2013-06-06,29.24,28.72125,39,20.23124999999989,58.41249999999994,2.887241272783454,33,True,close_below_ema20
B,C,2013-05-02,2013-06-06,46.58,45.59436,24,23.655359999999916,63.01535999999993,2.6638935108153143,24,True,close_below_ema20
B,WFC,2013-06-06,2013-06-17,40.55,39.62034,29,26.960139999999953,1.1600000000001813,0.0430264828001703,7,False,close_below_ema20
B,VRTX,2013-06-07,2013-06-18,79.15,76.08384,8,24.529280000000085,-0.5600000000000591,-0.022829858846246495,7,False,close_below_ema20
B,BRK-B,2013-06-06,2013-06-20,113.16,110.93894999999999,10,22.210500000000053,-22.210500000000053,-1.0,10,False,stop
B,MSFT,2013-06-17,2013-06-20,34.69,34.21575,34,16.124499999999927,-14.61999999999999,-0.9066947812335302,3,False,close_below_ema20
B,SPGI,2013-06-18,2013-06-20,52.176,51.1881606,12,11.854072799999983,-11.854072799999983,-1.0,2,False,stop
B,MDT,2013-06-21,2013-06-25,51.98,51.00894,22,21.363319999999874,0.4400000000000688,0.020596049677675164,2,False,close_below_ema20
B,ICE,2013-06-25,2013-07-03,34.792,33.70626,33,35.82942000000004,2.7060000000000244,0.07552452705067571,6,False,close_below_ema20
B,V,2013-06-25,2013-07-25,44.95,43.87608,14,15.034880000000015,35.47249999999997,2.3593470649582793,21,True,close_below_ema20
B,VRTX,2013-07-25,2013-07-26,87.48,84.4155,14,42.903000000000134,-101.64000000000007,-2.3690651003426275,1,False,stop_gap
B,TMUS,2013-07-05,2013-07-30,23.36,22.71726,51,32.77973999999999,51.63699999999999,1.5752717989831526,17,True,close_below_ema20
B,BKNG,2013-06-25,2013-08-01,32.5472,31.614354000000002,35,32.6496099999998,93.34960000000018,2.8591336925617417,26,True,close_below_ema20
B,AMAT,2013-07-30,2013-08-06,16.21,15.90408,70,21.41440000000003,-5.600000000000129,-0.2615062761506333,5,False,close_below_ema20
B,ADBE,2013-08-06,2013-08-07,47.84,47.062889999999996,23,17.873530000000173,-17.873530000000173,-1.0,1,False,stop
B,GILD,2013-08-08,2013-08-09,60.5,59.12082,18,24.825239999999965,-30.239999999999995,-1.218115111878074,1,False,close_below_ema20
B,SBUX,2013-07-26,2013-08-12,36.3,35.0790064127568,34,41.513781966268795,-5.439999999999884,-0.1310408192734656,11,False,time_stop_10d
B,JNJ,2013-08-13,2013-08-14,92.77,91.65825,12,13.341000000000008,-13.341000000000008,-1.0,1,False,stop
B,BRK-B,2013-08-13,2013-08-15,117.35,115.98389999999999,10,13.66100000000003,-13.499999999999943,-0.9882146255764522,2,False,close_below_ema20
B,SCHW,2013-08-14,2013-08-15,22.38,21.628349999999998,50,37.582500000000074,-26.999999999999957,-0.7184194771502669,1,False,close_below_ema20
B,MU,2013-08-01,2013-08-16,13.38,12.382224958336396,48,47.893201999853034,37.91999999999996,0.7917616366539101,11,False,time_stop_10d
B,AMGN,2013-08-15,2013-08-16,108.22,103.20669000000001,11,55.14640999999989,-27.05999999999993,-0.49069377317580576,1,False,close_below_ema20
B,UNH,2013-08-19,2013-08-20,71.98,70.929,16,16.81600000000003,-2.0800000000001546,-0.12369172216937148,1,False,close_below_ema20
